prompt,completion
Do the two product descriptions refer to the same real-world product? Entity 1: '4GB DDR3-1866MHz Kingston HyperX Fury Black'. Entity 2: 'MEMORIA DDR3 KINGSTON HYPERX FURY BLACK 4GB 1600MHZ'.,"No. attribute=brand|||importance=0.05|||values=Kingston###Kingston|||similarity=1.00
attribute=model|||importance=0.05|||values=HyperX Fury Black###HyperX Fury Black|||similarity=1.00
attribute=memory_type|||importance=0.05|||values=DDR3###DDR3|||similarity=1.00
attribute=memory_size|||importance=0.05|||values=4GB###4GB|||similarity=1.00
attribute=memory_speed|||importance=0.95|||values=1866MHz###1600MHz|||similarity=0.10
attribute=currency|||importance=0.0|||values=CZK###MXN|||similarity=0.00
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'UniFi AC MESH PRO 5 pack'. Entity 2: 'Ubiquiti UniFi AC Pro 5-pack UAP-AC-PRO-5 Ubiquiti'.,"No. attribute=brand|||importance=0.05|||values=Ubiquiti###Ubiquiti|||similarity=1.00
attribute=model_name|||importance=0.95|||values=UniFi AC MESH PRO###UniFi AC Pro|||similarity=0.30
attribute=pack_size|||importance=0.1|||values=5 pack###5-pack|||similarity=1.00
attribute=currency|||importance=0.05|||values=CAD###EUR|||similarity=0.00"
Do the two product descriptions refer to the same real-world product? Entity 1: 'Tag Heuer Formula 1 WAZ2011.BA0842'. Entity 2: 'TAG Heuer Formula 1 Calibre 5 Automatic Watch'.,"Yes. attribute=brand|||importance=0.8|||values=Tag Heuer###TAG Heuer|||similarity=1.00
attribute=collection|||importance=0.7|||values=Formula 1###Formula 1|||similarity=1.00
attribute=type|||importance=0.5|||values=Automatic###Automatic|||similarity=1.00
"
"Do the two product descriptions refer to the same real-world product? Entity 1: 'SRAM Disc Brake Pad Set Organic Compound'. Entity 2: 'SRAM SRAM, Level TLM, Level Ultimate, HRD, Disc Brake Pads, Shape: SRAM HRD/Level TLM, Organic, Pai, Steel plate'.","Yes. attribute=brand|||importance=0.8|||values=SRAM###SRAM|||similarity=1.00
attribute=product_type|||importance=0.7|||values=Disc Brake Pad Set###Disc Brake Pads|||similarity=0.95
attribute=material|||importance=0.6|||values=Organic Compound###Organic|||similarity=0.90
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'KINGSTON - HyperX/4GB 1866MHz DDR3 CL10 DIMM HyperX Fury Black Series'. Entity 2: 'Kingston 4GB DDR3 1600MHz HyperX Fury Blue Series'.,"No. attribute=brand|||importance=0.05|||values=Kingston###Kingston|||similarity=1.00
attribute=product_line|||importance=0.1|||values=HyperX###HyperX|||similarity=1.00
attribute=memory_capacity|||importance=0.2|||values=4GB###4GB|||similarity=1.00
attribute=memory_type|||importance=0.15|||values=DDR3###DDR3|||similarity=1.00
attribute=memory_speed|||importance=0.3|||values=1866MHz###1600MHz|||similarity=0.70
attribute=color_series|||importance=0.25|||values=Fury Black Series###Fury Blue Series|||similarity=0.50
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'My Passport 2.5¨ Usb 3.0 - 1TB (Black)'. Entity 2: 'WD 1TB My Passport Portable Hard Drive'.,"Yes. attribute=brand|||importance=0.8|||values=Western Digital###WD|||similarity=1.00
attribute=model|||importance=0.9|||values=My Passport###My Passport|||similarity=1.00
attribute=storage capacity|||importance=0.85|||values=1TB###1TB|||similarity=1.00
"
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Garmin Slate Gray fēnix® 5 with Black Band (Watch Only)'. Entity 2: 'Garmin Fenix 5X Sapphire sport watch Black, Gray 240 x 240 pixels Bluetooth'.","Yes. attribute=brand|||importance=0.1|||values=Garmin###Garmin|||similarity=1.00
attribute=series|||importance=0.3|||values=fēnix® 5###Fenix 5X|||similarity=0.85
attribute=color|||importance=0.05|||values=Slate Gray with Black Band###Black, Gray|||similarity=0.90
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung 970 EVO Plus MZ-V7S250BW / Solid state drive / encrypted / 250GB / internal / M.2 2280 / PCI Express 3.0 x4 (NVMe) / buffer: 512 MB / 256-bit AES / TCG Opal Encryption | MZ-V7S250BW'. Entity 2: 'Samsung 970 EVO PLUS 250GB M.2 PCIe NVMe SSD'.,"Yes. attribute=brand|||importance=0.8|||values=Samsung###Samsung|||similarity=1.00
attribute=model|||importance=0.9|||values=970 EVO Plus###970 EVO PLUS|||similarity=0.95
attribute=storage capacity|||importance=0.7|||values=250GB###250GB|||similarity=1.00
attribute=form factor|||importance=0.6|||values=M.2 2280###M.2|||similarity=0.90
attribute=interface|||importance=0.7|||values=PCI Express 3.0 x4 (NVMe)###PCIe NVMe|||similarity=0.95"
Do the two product descriptions refer to the same real-world product? Entity 1: 'Omega Seamaster Planet Ocean 600m Co-Axial Master Ceramic 215.92.46.22.01.004 Black Dial Replica'. Entity 2: 'Seamaster Planet Ocean 600M Omega Co-axial Master Chronometer GMT 45.5mm'.,"Yes. attribute=brand|||importance=0.8|||values=Omega###Omega|||similarity=1.00
attribute=series|||importance=0.7|||values=Seamaster Planet Ocean###Seamaster Planet Ocean|||similarity=1.00
attribute=water_resistance|||importance=0.6|||values=600m###600M|||similarity=1.00
attribute=technology|||importance=0.7|||values=Co-Axial Master###Co-axial Master Chronometer|||similarity=0.90
attribute=type|||importance=0.1|||values=Replica###Original|||similarity=0.00
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'HYDRO FLASK - 32 OZ WIDE MOUTH - 32oz - Black'. Entity 2: 'HYDRO FLASK - 32 OZ WIDE MOUTH - 32oz - Hibiscus'.,"No. attribute=brand|||importance=0.05|||values=HYDRO FLASK###HYDRO FLASK|||similarity=1.00
attribute=size|||importance=0.05|||values=32 OZ WIDE MOUTH - 32oz###32 OZ WIDE MOUTH - 32oz|||similarity=1.00
attribute=color|||importance=0.9|||values=Black###Hibiscus|||similarity=0.00
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'Fujifilm Instax Square Instant Film - 10 Exposures'. Entity 2: 'Fujifilm Instax Square Film For Fujifilm Instax Square Cameras'.,"Yes. attribute=product_type|||importance=0.4|||values=Instant Film###Film|||similarity=0.90
attribute=compatibility|||importance=0.3|||values=Square Instant###Square Cameras|||similarity=0.85
attribute=brand|||importance=0.2|||values=Fujifilm###Fujifilm|||similarity=1.00
"
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Ubiquiti UniFi Full HD IRNV Indoor Micro Security Camera'. Entity 2: 'Ubiquiti UniFi G3 Micro, Scalable 1080p HD IP Camera'.","Yes. attribute=brand|||importance=0.8|||values=Ubiquiti###Ubiquiti|||similarity=1.00
attribute=product_line|||importance=0.7|||values=UniFi###UniFi|||similarity=1.00
attribute=model|||importance=0.6|||values=UniFi Full HD IRNV Indoor Micro Security Camera###UniFi G3 Micro|||similarity=0.75
attribute=resolution|||importance=0.5|||values=Full HD###1080p HD|||similarity=1.00
attribute=type|||importance=0.4|||values=Security Camera###IP Camera|||similarity=0.85
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'TAG Heuer Automatic Chronograph Watch CAW211P.FC6356'. Entity 2: 'TAG Heuer Automatic Chronograph Watch CBL2111.FC6453'.,"No. attribute=brand|||importance=0.05|||values=TAG Heuer###TAG Heuer|||similarity=1.00
attribute=model|||importance=0.95|||values=CAW211P.FC6356###CBL2111.FC6453|||similarity=0.10
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'Kingston 128GB microSDXC Canvas Select 80MB/s C10 UHS-I'. Entity 2: 'Kingston 64GB microSDXC Canvas Select 80MB/s C10 UHS-I'.,"No. attribute=brand|||importance=0.05|||values=Kingston###Kingston|||similarity=1.00
attribute=storage capacity|||importance=0.9|||values=128GB###64GB|||similarity=0.00
attribute=product line|||importance=0.05|||values=Canvas Select###Canvas Select|||similarity=1.00
attribute=transfer speed|||importance=0.05|||values=80MB/s###80MB/s|||similarity=1.00
attribute=class|||importance=0.05|||values=C10 UHS-I###C10 UHS-I|||similarity=1.00
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'Lacie 5TB USB-C Mobile Drive prenosni disk'. Entity 2: 'LaCie Mobile Drive 2TB USB-C - Prateado'.,"No. attribute=brand|||importance=0.05|||values=LaCie###LaCie|||similarity=1.00
attribute=storage capacity|||importance=0.9|||values=5TB###2TB|||similarity=0.00
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'Gigabyte GeForce GTX 1650 D6 OC 4G - OC Edition'. Entity 2: 'Gigabyte GTX 1650 SUPER OC 4G'.,"No. attribute=brand|||importance=0.05|||values=Gigabyte###Gigabyte|||similarity=1.00
attribute=model series|||importance=0.9|||values=GeForce GTX 1650###GeForce GTX 1650 SUPER|||similarity=0.70
attribute=model variant|||importance=0.8|||values=D6 OC 4G###SUPER OC 4G|||similarity=0.50
attribute=edition|||importance=0.1|||values=OC Edition###OC|||similarity=0.80
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'Kingston 16GB DataTraveler microDuo USB 3.0 OTG Flash Drive'. Entity 2: 'Kingston DataTraveler G4 - USB flash drive - 16 GB - USB 3.0 - blue'.,"No. attribute=brand|||importance=0.05|||values=Kingston###Kingston|||similarity=1.00
attribute=model|||importance=0.95|||values=DataTraveler microDuo###DataTraveler G4|||similarity=0.10
attribute=capacity|||importance=0.1|||values=16GB###16GB|||similarity=1.00
attribute=USB version|||importance=0.05|||values=USB 3.0###USB 3.0|||similarity=1.00
attribute=OTG support|||importance=0.2|||values=Yes###No|||similarity=0.00
attribute=currency|||importance=0.05|||values=CAD###EUR|||similarity=0.00"
Do the two product descriptions refer to the same real-world product? Entity 1: 'Seastar 1000 Powermatic 80 - T120.407.11.051.00'. Entity 2: 'TISSOT T1204071105100 Seastar Powermatic 80'.,"Yes. attribute=brand|||importance=0.8|||values=Tissot###TISSOT|||similarity=1.00
attribute=model_name|||importance=0.9|||values=Seastar 1000 Powermatic 80###Seastar Powermatic 80|||similarity=0.95
attribute=model_number|||importance=0.9|||values=T120.407.11.051.00###T1204071105100|||similarity=0.98
"
"Do the two product descriptions refer to the same real-world product? Entity 1: 'ASUS ROG Strix B550-F Gaming, AM4, AMD B550, ATX'. Entity 2: 'ASUS ROG Strix X570-F Gaming moederbord Socket AM4 ATX AMD X570'.","No. attribute=brand|||importance=0.05|||values=ASUS###ASUS|||similarity=1.00
attribute=series|||importance=0.1|||values=ROG Strix###ROG Strix|||similarity=1.00
attribute=model|||importance=0.95|||values=B550-F###X570-F|||similarity=0.60
attribute=socket|||importance=0.1|||values=AM4###AM4|||similarity=1.00
attribute=chipset|||importance=0.9|||values=AMD B550###AMD X570|||similarity=0.50
attribute=form factor|||importance=0.05|||values=ATX###ATX|||similarity=1.00
"
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Ubiquiti UniFi AP AC Pro Access Point (5 Pack)'. Entity 2: 'Ubiquiti Networks 2,4/5Ghz 450/1300Mbps 122m 5Pk Indoor/Outdoor, UAP-AC-PRO_5 (Indoor/Outdoor 196.7 x 35 mm)'.",Yes. 
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung NVMe SSD 970 Evo 1TB, M.2'. Entity 2: 'Samsung 970 EVO PLUS 250GB M.2 PCIe NVMe SSD'.","No. attribute=brand|||importance=0.05|||values=Samsung###Samsung|||similarity=1.00
attribute=model_series|||importance=0.3|||values=970 Evo###970 Evo Plus|||similarity=0.85
attribute=storage_capacity|||importance=0.5|||values=1TB###250GB|||similarity=0.10
attribute=interface_type|||importance=0.1|||values=M.2 PCIe NVMe SSD###M.2 PCIe NVMe SSD|||similarity=1.00
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'SSD WD Blue 3D Nand 1TB'. Entity 2: 'SSD диск Western Digital SSD Blue 1TB SATA III 3D'.,Yes. 
Do the two product descriptions refer to the same real-world product? Entity 1: 'Razer Basilisk V2 Optical RGB Gaming Mouse'. Entity 2: 'Razer DeathAdder V2 Focus+ Optical RGB Gaming Mouse'.,"No. attribute=brand|||importance=0.05|||values=Razer###Razer|||similarity=1.00
attribute=model|||importance=0.95|||values=Basilisk V2###DeathAdder V2|||similarity=0.10
attribute=technology|||importance=0.5|||values=Optical RGB Gaming Mouse###Focus+ Optical RGB Gaming Mouse|||similarity=0.80
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'MEMORIA DDR3 KINGSTON HYPERX FURY BLUE 4GB 1600MHZ'. Entity 2: 'Memoria Kingston ValueRAM 4GB DDR3 1600 MHz'.,"No. attribute=brand|||importance=0.05|||values=Kingston###Kingston|||similarity=1.00
attribute=product_line|||importance=0.8|||values=HyperX Fury###ValueRAM|||similarity=0.00
attribute=memory_capacity|||importance=0.1|||values=4GB###4GB|||similarity=1.00
attribute=memory_type|||importance=0.05|||values=DDR3###DDR3|||similarity=1.00
attribute=memory_speed|||importance=0.05|||values=1600MHz###1600MHz|||similarity=1.00
"
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Elixir Phosphor Bronze Acoustic Guitar Strings with NANOWEB Coating, Extra Light (.010-.047)'. Entity 2: 'Elixir Nanoweb Phosphor Bronze Acoustic Guitar Strings, Light 012-053'.","No. attribute=brand|||importance=0.05|||values=Elixir###Elixir|||similarity=1.00
attribute=coating_type|||importance=0.1|||values=NANOWEB###Nanoweb|||similarity=1.00
attribute=material|||importance=0.1|||values=Phosphor Bronze###Phosphor Bronze|||similarity=1.00
attribute=gauge_type|||importance=0.8|||values=Extra Light (.010-.047)###Light (012-053)|||similarity=0.00
"
"Do the two product descriptions refer to the same real-world product? Entity 1: 'BENQ LED Monitor Photographer 27\"" SW2700PT AHVA 2560x1440 Black'. Entity 2: 'Monitor 27 SW2700PT LED QHD,IPS,HDMI,DP,USB'.","Yes. attribute=model|||importance=0.9|||values=SW2700PT###SW2700PT|||similarity=1.00
attribute=screen_type|||importance=0.6|||values=LED###LED|||similarity=1.00
attribute=screen_size|||importance=0.7|||values=27""###27|||similarity=1.00
attribute=resolution|||importance=0.8|||values=2560x1440###QHD|||similarity=1.00
attribute=panel_type|||importance=0.5|||values=AHVA###IPS|||similarity=0.80
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'TP-Link Omada AC1200 Wireless Dual Band Gigabit Outdoor Access Point'. Entity 2: 'TP-Link EAP225-Outdoor - Wireless access point - Wi-Fi - Dual Band'.,"No. attribute=brand|||importance=0.05|||values=TP-Link###TP-LINK|||similarity=1.00
attribute=model|||importance=0.95|||values=Omada AC1200###EAP225-Outdoor|||similarity=0.10
attribute=type|||importance=0.1|||values=Wireless Dual Band Gigabit Outdoor Access Point###Wireless access point - Wi-Fi - Dual Band|||similarity=0.80
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'FUJIFILM XF 8-16mm f/2.8 R LM WR Lens'. Entity 2: 'Fujifilm - XF 23mm F2 R WR Lens'.,"No. attribute=brand|||importance=0.05|||values=FUJIFILM###Fujifilm|||similarity=1.00
attribute=focal_length_range|||importance=0.9|||values=8-16mm###23mm|||similarity=0.10
attribute=aperture|||importance=0.8|||values=f/2.8###F2|||similarity=0.90
attribute=model_prefix|||importance=0.6|||values=XF###XF|||similarity=1.00
attribute=weather_resistance|||importance=0.5|||values=WR###WR|||similarity=1.00"
Do the two product descriptions refer to the same real-world product? Entity 1: 'AMD RYZEN 5 1500X 4-Core 3.5 GHz (3.7 GHz Turbo) Socket AM4 65W YD150XBBAEBOX Desktop Processor'. Entity 2: 'AMD RYZEN 5 2400G Quad-Core 3.6 GHz (3.9 GHz Max Boost) Socket AM4 65W YD2400C5FBBOX Desktop Processor'.,"No. attribute=brand|||importance=0.05|||values=AMD###AMD|||similarity=1.00
attribute=model_number|||importance=0.95|||values=RYZEN 5 1500X###RYZEN 5 2400G|||similarity=0.10
attribute=core_count|||importance=0.5|||values=4-Core###Quad-Core|||similarity=1.00
attribute=base_clock_speed|||importance=0.3|||values=3.5 GHz###3.6 GHz|||similarity=0.98
attribute=turbo_clock_speed|||importance=0.3|||values=3.7 GHz Turbo###3.9 GHz Max Boost|||similarity=0.95
attribute=socket_type|||importance=0.2|||values=Socket AM4###Socket AM4|||similarity=1.00
attribute=thermal_design_power|||importance=0.1|||values=65W###65W|||similarity=1.00
attribute=product_code|||importance=0.9|||values=YD150XBBAEBOX###YD2400C5FBBOX|||similarity=0.00"
Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra EVOLVE 65 UC Mono (USB / Bluetooth)'. Entity 2: 'JABRA EVOLVE 20 UC Mono'.,"No. attribute=brand|||importance=0.05|||values=Jabra###Jabra|||similarity=1.00
attribute=model|||importance=0.95|||values=EVOLVE 65 UC Mono###EVOLVE 20 UC Mono|||similarity=0.30
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'Audemars Piguet Royal Oak Chronograph Stainless Steel Watch Replica'. Entity 2: 'Cheap Replica Audemars Piguet Royal Oak Offshore Chronograph Watch 26470OR.OO.1000OR.02'.,"No. attribute=brand|||importance=0.05|||values=Audemars Piguet###Audemars Piguet|||similarity=1.00
attribute=series|||importance=0.5|||values=Royal Oak###Royal Oak Offshore|||similarity=0.30
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'Brother MFC-L2710DW - multifunction printer - B/W'. Entity 2: 'Brother Monochrome Compact Laser All-in-One Printer with Duplex Printing and Wireless Networking'.,"Yes. attribute=brand|||importance=0.2|||values=Brother###Brother|||similarity=1.00
attribute=functionality|||importance=0.4|||values=multifunction printer - B/W###Monochrome Compact Laser All-in-One Printer|||similarity=0.85
attribute=features|||importance=0.3|||values=Duplex Printing###Duplex Printing and Wireless Networking|||similarity=0.90"
Do the two product descriptions refer to the same real-world product? Entity 1: 'fēnix 6X Sapphire - carbon grey DLC with black band'. Entity 2: 'Orologio Garmin Fenix 6 010-02157-11 Fēnix 6X Sapphire'.,"Yes. attribute=brand|||importance=0.8|||values=Garmin###Garmin|||similarity=1.00
attribute=model|||importance=0.9|||values=fēnix 6X Sapphire###Fēnix 6X Sapphire|||similarity=1.00
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'Shimano Metal Disk Fren Balatası Ice-Tech J04C'. Entity 2: 'Shimano J04C XTR BR-M9000 Metal Disc Brake Pads w/Fins'.,"Yes. attribute=brand|||importance=0.8|||values=Shimano###Shimano|||similarity=1.00
attribute=product_type|||importance=0.7|||values=Metal Disk Brake Pads###Metal Disc Brake Pads|||similarity=0.95
attribute=model_code|||importance=0.9|||values=J04C###J04C|||similarity=1.00
attribute=additional_feature|||importance=0.4|||values=Fins###Fins|||similarity=1.00
attribute=currency|||importance=0.1|||values=TRY###AUD|||similarity=0.00
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'ASUS TUF Gaming X570-Plus ATX Motherboard for AMD AM4 CPUs'. Entity 2: 'Asus TUF X470-Plus Gaming Socket AM4 ATX AMD'.,"No. attribute=brand|||importance=0.05|||values=ASUS###Asus|||similarity=1.00
attribute=series|||importance=0.1|||values=TUF Gaming###TUF Gaming|||similarity=1.00
attribute=model|||importance=0.95|||values=X570-Plus###X470-Plus|||similarity=0.30
attribute=socket_type|||importance=0.8|||values=AM4###AM4|||similarity=1.00
attribute=form_factor|||importance=0.5|||values=ATX###ATX|||similarity=1.00
attribute=chipset|||importance=0.9|||values=X570###X470|||similarity=0.50
attribute=currency|||importance=0.1|||values=GBP###EUR|||similarity=0.00
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'FUJIFILM XF 8-16mm f/2.8 R LM WR Lens'. Entity 2: 'Fujifilm XF 80mm f2.8 R LM WR Macro Lens'.,"No. attribute=brand|||importance=0.05|||values=Fujifilm###Fujifilm|||similarity=1.00
attribute=focal_length_range|||importance=0.9|||values=8-16mm###80mm|||similarity=0.10
attribute=aperture|||importance=0.7|||values=f/2.8###f/2.8|||similarity=1.00
attribute=lens_type|||importance=0.8|||values=Standard Zoom###Macro|||similarity=0.00
attribute=currency|||importance=0.05|||values=USD###GBP|||similarity=0.00"
Do the two product descriptions refer to the same real-world product? Entity 1: 'AMD AM4-3400G RYZEN5 3.7GHz'. Entity 2: 'AMD Ryzen 5 3400G Desktop Processor 4 Cores up to 4.2GHz 6MB Cache AM4 Socket (YD3400C5FHBOX)'.,Yes. 
Do the two product descriptions refer to the same real-world product? Entity 1: 'KINGSTON 64GB USB 3.0 DataTraveler SE9 G2 (Kovový) DTSE9G2/64GB'. Entity 2: 'Kingston Technology DataTraveler SE9 G2 64GB USB flash drive USB Type-A 3.0 (3.1 Gen 1) Silver'.,"Yes. attribute=brand|||importance=0.8|||values=KINGSTON###Kingston Technology|||similarity=0.95
attribute=model|||importance=0.9|||values=DataTraveler SE9 G2###DataTraveler SE9 G2|||similarity=1.00
attribute=storage capacity|||importance=0.85|||values=64GB###64GB|||similarity=1.00
attribute=USB version|||importance=0.75|||values=USB 3.0###USB Type-A 3.0 (3.1 Gen 1)|||similarity=0.95
attribute=color|||importance=0.5|||values=Kovový (Silver)###Silver|||similarity=0.90
attribute=currency|||importance=0.05|||values=CZK###GBP|||similarity=0.00
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'Seastar 1000 Powermatic 80 - T120.407.17.041.00'. Entity 2: 'TISSOT SEASTAR 1000 POWERMATIC 80'.,"Yes. attribute=brand|||importance=0.8|||values=Tissot###Tissot|||similarity=1.00
attribute=model_name|||importance=0.9|||values=Seastar 1000 Powermatic 80###SEASTAR 1000 POWERMATIC 80|||similarity=1.00
attribute=currency|||importance=0.5|||values=CHF###USD|||similarity=0.00
"
"Do the two product descriptions refer to the same real-world product? Entity 1: 'SDS2/32GB, 32GB SDHC Canvas Select Plus 100R C10 UHS-I U1 V10'. Entity 2: 'Kingston SD 32GB Class 10'.",Yes. 
Do the two product descriptions refer to the same real-world product? Entity 1: 'Omega Seamaster DIVER 300MOMEGA CO-AXIAL MASTER CHRONOMETER 42 MM'. Entity 2: 'OMEGA SEAMASTER DIVER 300 210.20.42.20.03.002'.,Yes. 
Do the two product descriptions refer to the same real-world product? Entity 1: 'Apple AirPods (2nd Gen) with Wireless Charging Case'. Entity 2: 'Apple Apple AirPods with Wireless Charging Case'.,"No. attribute=brand|||importance=0.05|||values=Apple###Apple|||similarity=1.00
attribute=product_name|||importance=0.1|||values=AirPods###AirPods|||similarity=1.00
attribute=charging_case|||importance=0.2|||values=Wireless Charging Case###Wireless Charging Case|||similarity=1.00
attribute=currency|||importance=0.05|||values=GBP###USD|||similarity=0.00"
Do the two product descriptions refer to the same real-world product? Entity 1: 'Lacie 5TB Mobile Drive USB 3.1-C Silver'. Entity 2: 'LaCie Mobile Drive 4TB USB-C'.,"No. attribute=brand|||importance=0.05|||values=Lacie###LaCie|||similarity=1.00
attribute=storage capacity|||importance=0.9|||values=5TB###4TB|||similarity=0.80
attribute=connection type|||importance=0.0|||values=USB 3.1-C###USB-C|||similarity=0.95"
Do the two product descriptions refer to the same real-world product? Entity 1: 'PD-R550 SPD-SL PEDALS BLACK'. Entity 2: 'Shimano PD-RS500 SPD-SL PEDALS BLACK'.,"No. attribute=brand|||importance=0.05|||values=Shimano###Shimano|||similarity=1.00
attribute=model|||importance=0.95|||values=PD-R550###PD-RS500|||similarity=0.30
attribute=type|||importance=0.1|||values=SPD-SL PEDALS###SPD-SL PEDALS|||similarity=1.00
attribute=color|||importance=0.0|||values=BLACK###BLACK|||similarity=1.00
attribute=currency|||importance=0.1|||values=NZD###AUD|||similarity=0.00
"
"Do the two product descriptions refer to the same real-world product? Entity 1: 'MB ASUS PRIME X570-P AM4 4DDR4 HDMI PCIE, M.2 ATX'. Entity 2: 'ASUS PRIME X570-PRO (AM4) (D) (90MB11B0-M0EAY0)'.",Yes. 
Do the two product descriptions refer to the same real-world product? Entity 1: 'Kingston SDCS Canvas Select Class10 microSD Memory Card - 64GB With Adapter'. Entity 2: 'Kingston 64GB microSDXC Canvas Select 80MB/s C10 UHS-I'.,Yes. 
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Asus ROG Strix X570-F Gaming'. Entity 2: 'Asus ROG Strix X570-F GAMING Motherboard,DDR4, 3x PCIe x16, SATA III RAID, USB 3.2, GLAN, M.2, DisplayPort, HDMI, 8ch audio, ATX, scAM4, Ryzen | 90MB1160-M0EAY0'.","Yes. attribute=brand|||importance=0.8|||values=Asus###Asus|||similarity=1.00
attribute=series|||importance=0.7|||values=ROG Strix###ROG Strix|||similarity=1.00
attribute=model|||importance=0.9|||values=X570-F Gaming###X570-F GAMING|||similarity=0.95
attribute=currency|||importance=0.2|||values=EUR###AED|||similarity=0.00
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'MB AM4 ASUS TUF GAMING X570-PLUS'. Entity 2: 'MOTHER ASUS B450 PLUS TUF GAMING'.,"No. attribute=brand|||importance=0.05|||values=ASUS###ASUS|||similarity=1.00
attribute=chipset_series|||importance=0.9|||values=X570###B450|||similarity=0.10
attribute=model_series|||importance=0.8|||values=TUF GAMING X570-PLUS###TUF GAMING B450-PLUS|||similarity=0.60
attribute=currency|||importance=0.1|||values=USD###ARS|||similarity=0.00"
Do the two product descriptions refer to the same real-world product? Entity 1: 'Dysk WD My Passport 1TB USB 3.0 black'. Entity 2: 'WD My Passport - 1 TB'.,"Yes. attribute=brand|||importance=0.3|||values=WD###WD|||similarity=1.00
attribute=model|||importance=0.5|||values=My Passport###My Passport|||similarity=1.00
attribute=storage capacity|||importance=0.4|||values=1TB###1 TB|||similarity=1.00
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung 970 EVO 500GB - NVMe PCIe M.2 2280 SSD | MZ-V7E500BW'. Entity 2: 'Samsung 970 EVO 1TB - NVMe PCIe M.2 2280 SSD | MZ-V7E1T0BW'.,"No. attribute=brand|||importance=0.05|||values=Samsung###Samsung|||similarity=1.00
attribute=model|||importance=0.95|||values=970 EVO 500GB###970 EVO 1TB|||similarity=0.30
attribute=interface|||importance=0.05|||values=NVMe PCIe M.2 2280 SSD###NVMe PCIe M.2 2280 SSD|||similarity=1.00
attribute=part_number|||importance=0.9|||values=MZ-V7E500BW###MZ-V7E1T0BW|||similarity=0.80
"
Do the two product descriptions refer to the same real-world product? Entity 1: 'Sony E-Mount FE 20mm f/1.8 Ultra Wide Angle G Lens'. Entity 2: 'Sony FE 50mm f/1.8 Lens'.,"No. attribute=brand|||importance=0.05|||values=Sony###Sony|||similarity=1.00
attribute=focal_length|||importance=0.9|||values=20mm###50mm|||similarity=0.00
attribute=aperture|||importance=0.7|||values=f/1.8###f/1.8|||similarity=1.00
attribute=lens_type|||importance=0.8|||values=Ultra Wide Angle###Standard|||similarity=0.00
attribute=mount_type|||importance=0.6|||values=E-Mount FE###FE|||similarity=0.90
"
"Do the two product descriptions refer to the same real-world product? Entity 1: 'HDD: 8 Tb (3.5\"") 7200 Seagate IronWolf Pro SATA III 256Mb (ST8000NE001)'. Entity 2: 'HDD 35 8TB Seagate IronWolf Pro NAS ST8000NE001'.","Yes. attribute=brand|||importance=0.1|||values=Seagate###Seagate|||similarity=1.00
attribute=model series|||importance=0.2|||values=IronWolf Pro###IronWolf Pro|||similarity=1.00
attribute=model number|||importance=0.3|||values=ST8000NE001###ST8000NE001|||similarity=1.00
attribute=capacity|||importance=0.15|||values=8 Tb###8TB|||similarity=1.00
attribute=form factor|||importance=0.1|||values=3.5""###35|||similarity=0.90"
"Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM Short Double Socket Arm B Size (RAM-B-201U-A)'. Entity 2: 'RAM Composite Short Double Socket Arm for 1\"" Balls - RAP-B-201U-A'.",No. 
