prompt,completion,id
Do the two product descriptions refer to the same real-world product? Entity 1: 'Logitech H570e Monaural USB Headset'. Entity 2: 'LOGITECH Logitech USB Headset H390'.,No,12615558#57337098_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Evans EC2 Clear Drum Head, 8 Inch'. Entity 2: 'INTEL CPU 10TH GEN COMET LAKE I7-10700KF 3.80GHZ LGA1200 16.00MB CACHE BOXED'.",No,47293324#19006949_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson atrament SPro 7880/9880/7800/9800 light black 220ml C13T603700'. Entity 2: 'Shimano M05 Disc Brake Pads (Deore) (Resin)'.,No,19042808#4484537_original
"Do the two product descriptions refer to the same real-world product? Entity 1: '_ H151 Stereo Headset On Ear Kabelgebunden'. Entity 2: 'Logitech H151 Wired Headset, Stereo Headphones with Rotating Noise-Cancelling Microphone, 3.5 mm Audio Jack'.",Yes,50278024#75799899_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'ZOTAC GeForce RTX 2060 SUPER AMP! 8GB 256Bit GDDR6'. Entity 2: 'Gigabyte Nvidia RTX 2060 SUPER Aorus OC 8Gb GDDR6'.,No,76497591#75255299_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'DYMO D1 Labelling Tape 45803 White 19 mm x 7 m'. Entity 2: 'Dymo Label Casette D1 (19mm x 7m - Black On White)'.,Yes,88730603#35191236_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'HIKVISION DS-7208HQHI-K1 2 MEGAPIXEL HYBRID 8 CHANNEL (8CH) DVR'. Entity 2: 'DS-7204HQHI-K1 Turbo HD DVR'.,No,50920560#69996428_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Maxxis Maxxis, High Roller II, Tire, 29''x2.30, Folding, Tubeless Ready, Dual, EXO, 60TPI, Black'. Entity 2: 'Maxxis High Roller II 29er Dual Compound Folding Tubeless Ready Mountain Bike'.",Yes,3447561#93725418_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Shimano Shimano PD-R7000 105 SPD-SL PEDAL W/O REFLECTOR W/CLEAT'. Entity 2: 'SPD-SL-CLEAT-SET-SM-SH11-(YELLOW)-[6DEGREE]'.,No,51909448#75596485_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'D1-TAPE 24MM X 7M BLACK ON WHITE IN'. Entity 2: 'Dymo 53713 Black On White - 24mm'.,Yes,12772810#89243104_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'ADAPTADOR INALAMBRICO TP-LINK/USB 2.0/N300/QSS/TL-WN821N'. Entity 2: 'TP - Link TL - WN821 wifi 300Mbps USB adapter WN821N'.,Yes,60088869#64223023_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Asus PRIME B450 - PL US (PRIME B450 - PL US )'. Entity 2: 'Asus PRIME B450-PLUS AM4 DDR4 ATX Motherboard'.,Yes,40617635#34168295_left_augmented_right_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Blaze Cart For Professional 3-Burner Grill, Cart Only'. Entity 2: 'Dymo 40913 Black On White - 9mm'.",No,96037332#46010816_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'E'. Entity 2: 'Epson - Premium Semi - Gloss P hoto Paper - A4 - 20 Fog li - C13S041332'.,Yes,33653915#27043300_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson T7891 Black Cart - Compatible'. Entity 2: 'JABRA Evolve 20 UC USB - Mono'.,No,75384375#38552937_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Seiko Prospex Diver Sumo Green Mens Stainless Steel SPB103J1'. Entity 2: 'Seiko Mens Presage Automatic Blue Date Dial Stainless Steel Bracelet Watch SRPD41J1'.,No,25431697#12110339_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra BIZ 2400 Mark II - 3-in-1 Mono Headset'. Entity 2: 'Jabra Biz 2400 II Mono 3-1, NC, 82 mic, QD'.",Yes,81069691#96888760_original
Do the two product descriptions refer to the same real-world product? Entity 1: '32 Oz Wide Mouth With Flex Cap W32BTS001'. Entity 2: 'Maxxis High Roller II MaxxTerra Tire (WT) (3C/EXO/TR) (27.5 x 2.40) (Folding)'.,No,58893463#41191422_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Ubiquiti UniFi Video Camera G4 Pro (UVC-G4-PRO)'. Entity 2: 'Ubiquiti UniFi Protect G4-PRO Camera'.,Yes,21670568#79415655_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Buy Quality Re(lica Omega SeamasteE Planet Ocean 600M Steel Chronometer Chronograph WatcY 215. 30. 46. 51. 01. 001'. Entity 2: '215.30.46.51.01.001 Omega Seamaster Planet Ocean Chronograph 45.5mm'.,Yes,31531912#30102415_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra EVOLVE 40 UC MONO USB Headset 6393-829-209'. Entity 2: 'Jabra EVOLVE 65 UC Mono (6593-829-409)'.,No,56459937#48580118_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Zebra Black Monochrome Ribbon 800033-801 - 1000 Prints'. Entity 2: 'Zebra TrueColours ix Series Monochrome - 1 - print ribbon'.,Yes,77094922#10496_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'L'. Entity 2: 'Lexmark Toner Sort 3.5k - E360/E460 Return'.,Yes,75840459#69866884_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Zebra 800015-101 Black Monochrome Ribbon - 1000 Prints'. Entity 2: 'Zebra 800015-101 1000 Prints Black Resin Ribbon for P310i P420i P520i'.,Yes,30102088#64029523_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'APC - USV APC SMT1000RMI2UCSMARTUPS 1000VA LCD RM 2U 230V SmartC'. Entity 2: 'Lexmark - Toner cartridge -black - 3500 pages - LRPE260A11E'.,No,10937592#75840459_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Switch D-Link - Web smart - switch - 24 porte - gestito dgs-1210-24'. Entity 2: 'Logitech BRIO 4K Ultra HD webcam'.,No,34259452#6978466_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Canon EF-S 10-18/4.5-5.6 IS STM'. Entity 2: 'Audio Technica ATH-M40x Professional Monitor Headphones'.,No,27365404#52490674_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'EPSON cartridge T7891 black (WorkForce5)'. Entity 2: 'Epson T7891 Black Cart - Compatible'.,Yes,40116448#75384375_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Fujifilm XF-56mm f1.2 APD'. Entity 2: 'Fujifilm FUJINON XF-56mm f1.2'.,No,63386383#88398980_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair ML140 PRO RGB LED 140MM PWM Levitation Fan - Single Pack'. Entity 2: 'Corsair ML140 Pro 14cm PWM RGB Case Fan, Magnetic Levitation Bearing'.",Yes,97634734#15774916_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Cisco Catalyst 2960-Plus 48TC-L - switch - 48 ports - managed - rack-mounta'. Entity 2: 'TP-Link Omada AC1200 Wireless Dual Band Gigabit Outdoor Access Point'.,No,84899710#45880639_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'A'. Entity 2: 'TP-Link TL-WN821 wifi 300Mbps USB adapter TL-WN821N'.,Yes,60088869#64223023_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Crystal Series 460X RGB Compact ATX Mid-Tower Case - CC-9011101-WW'. Entity 2: 'Corsair Crystal 460X RGB ATX Mid Tower Case - Bla ck'.,Yes,53072167#11410512_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Traveler's Refills: Accessories - 008 / zipper pocket'. Entity 2: 'Traveler's Notebook Refill - Sketch Paper'.,No,97535509#10557104_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'LOGITECH | G402 Hyperion Fury FPS Gaming Mouse | 910-004068'. Entity 2: 'Basilisk V2 Ergonomic Gaming Mouse'.,No,23828624#13024596_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'WD BLUE 1TB SN550 NVME M.2 2280 SSD (WDS100T2B0C)'. Entity 2: 'Tissot Seastar 1000 Powermatic 80 Silicium'.,No,29006523#17007886_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Audio Technica DJ kõrvaklapid ATH-PRO7X On-ear, Must'. Entity 2: 'Audio Technica ATH-PRO7X DJ headphones'.",Yes,77117519#31247528_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Kingston Pendrive DataTraveler 100 G3 256GB USB 3.0'. Entity 2: 'SanDisk Ultra Flair 32GB USB 3.0 Pen Drive'.,No,66053411#54818129_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Seagate IronWolf PRO 16TB NAS Professional'. Entity 2: 'Jabra BIZ 2300 Mono USB MS Lync Headset'.,No,1329026#61154808_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'TAG HEUER MONACO AUTOMATIC CHRONOGRAPH'. Entity 2: 'TAG Heuer Automatic Chronograph Watch CBG2A1Z.BA0658'.,No,43742368#18137846_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Ram Mount Motorcycle Fork Stem Mount with 1 Ball'. Entity 2: 'Corsair ML140 Magnetic Levitation 140mm Case Fan - Twin Pack'.,No,3957020#36295476_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'RAP-B-224-1U RAM Mounts 3.3\"" Diameter Suction Cup Base with 1\"" Composite Ball'. Entity 2: 'RAM 3.3\"" DIA. SUCT CUP W 1\"" BALL'.",No,81948691#74021002_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Sony SEL24240 FE 24-240mm f/3.5-6.3 OSS Zoom Lens for Mirrorless Cameras'. Entity 2: 'WD My Passport - 1 TB'.,No,18865753#13238453_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Blaze 40 - Inch 5 - Burner LTE Built - In Liquid Propane Grill Gas With Rear Burner Infrared Grill & Lights'. Entity 2: 'Blaze 40 \ "" Stainless Steel 5 _ _ Built - In Gas Grill _ / Rear Burner BLZ - 5LTE2'.",Yes,87046884#92704095_both_augmented
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Epson Ink Cartridge - Matte Black 700ml'. Entity 2: 'MONITOR SAMSUNG C27F390 27\"" 1920x1080 4MS USB HDMI CURVO NEGRO'.",No,415992#22770211_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'SEAGATE SATA-3 2TB SSHD FIRECUDA'. Entity 2: 'Brother HL-L8360CDW Colour Wireless Laser Printer'.,No,27347346#81351830_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'iiyama Prolite 27 \ "" XUB2792QSU - B1 Monitor Tilt / Swivel / Pivot'. Entity 2: 'ProLite XUB2792QSU - B1 27 \ "" LED Monitor - 16: 9 - 5 ms'.",Yes,16154426#41148564_both_augmented
"Do the two product descriptions refer to the same real-world product? Entity 1: 'SanDisk 480GB SSD Plus int 2.5\"" SATA3 SSD (SDSSDA-480G-G26) (Local Warranty with 3years with Local Distributor)'. Entity 2: 'SanDisk PL US SSD Hard Drive 2. 5 ´ ´ internal, 480 GB, SATA, Bla ck'.",Yes,49067884#62318417_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'New York Yankees New Era Navy League 9FORTY Adjustable Hat - Men - Navy Blue'. Entity 2: 'Corsair Crystal Series 570X RGB ATX Mid-Tower Case Tempered Glass Black'.,No,95671075#74461011_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Canon PFI 107C Ink Cartridge Cyan'. Entity 2: 'Canon PFI107C Cyan Laser Toner Cartridge Remanufactured'.,Yes,66680332#29167528_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'HYDRO FLASK HYDRO FLASK 32OZ WIDE MOUTH BOTTLE-BLACK'. Entity 2: 'Kingston Canvas Select Plus SDHC Memory Card UHS-I 4K FULL HD 100MB/s - 32GB'.,No,12190772#70291557_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung T7 Blue 2TB Portable SSD USB / A Gen2'. Entity 2: 'Samsung T7 [2TB] (Indigo Blue )'.,Yes,98124674#18327954_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Omega Seamaster DIVER 300MOMEGA CO-AXIAL MASTER CHRONOMETER 42 MM'. Entity 2: 'Seamaster Planet Ocean 600 M Omega Co-Axial Master Chronometer Chronograph 215.30.46.51.03.001'.,No,27449862#31420404_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'SanDisk Extreme PRO SD UHS-II USB 3.0'. Entity 2: 'Kingston Digital Canvas Select 128GB microSD Card w/ Adapter (SDCS-128GB)'.,No,27700752#47070583_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'AAA Replica Audemars Piguet Royal Oak Offshore Chronograph Watch 26470OR.OO.1000OR.02'. Entity 2: 'Buy Quality Replica Audemars Piguet Royal Oak Offshore Chronograph Watch 26470OR.OO.1000OR.02'.,Yes,36803847#48484532_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Carto de memria micro SD Kingston 32Gb classe 10 Canvas Select'. Entity 2: 'TP-Link AC1200 Wireless MU-MIMO Gigabit Indoor/Outdoor Access Point (EAP225-Outdoor) AC1200 Outdoor'.,No,70986060#74927976_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Zebra TrueColours ix Series Monochrome - 1 - black - print ribbon'. Entity 2: '652589-B21 HP G8 G9 900-GB 6G 10K 2.5 SAS SC'.,No,10496#33972604_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Seagate IronWolf Pro ST8000NE001 - Hard - drive 8 TB - internal 3 -. 5 \ "" - 6Gb SATA / s 7200 - rpm - buffer_ 256 MB - with 2 years Rescue Data Recovery Service Plan'. Entity 2: '8TB - Seagate Enterprise Ironwolf Pro SATA - ST8000NE001'.",Yes,84438504#83418921_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'TAG HEUER MONACO AUTOMATIC CHRONOGR APH'. Entity 2: 'Buy Quality Replica Tag Heuer Monaco Steve McQueen Chronograph Watch CAW211P.FC6356'.,Yes,43742368#70174967_left_augmented_right_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Hewlett Packard Enterprise HDD 146GB 10K SAS 2,5INCH (507125-B21)'. Entity 2: 'Daniel Wellington Horloge Classic Sheffield Rose DW00100036'.",No,75431386#26786850_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Original Epson T1571 Photo Black Ink Cartridge'. Entity 2: 'Epson Tinte schwarz-photo f. R3000'.,Yes,55645397#10229909_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Shimano Shimano Cs-R9100 Cassette 11-25 Dura-Ace 11-Speed'. Entity 2: 'Dura-Ace 9100 11-Speed Cassette 11-25T'.,Yes,31276154#18567164_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Asus MBTUF B450M-Plus Gaming / AM4 / B450 / m.2 / mATX'. Entity 2: 'Asus PRIME B450-PLUS AM4 DDR4 ATX Motherboard'.,No,73315956#34168295_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra EVOLVE 80 MS Stereo (7899-823-109)'. Entity 2: 'Jabra Evolve 80 UC stereo SKype for Business'.,Yes,13142970#95282914_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Canon PFI 107C Ink Cartridge Cyan'. Entity 2: 'Canon PFI107C Cyan Laser _ Cartridge Remanufactured'.,Yes,66680332#29167528_left_original_right_augmented
"Do the two product descriptions refer to the same real-world product? Entity 1: '3M - PF27.0W9 PRIVACY FILTER BLACK FOR 27,0IN / 68,6 CM / 16:9IN ACCS'. Entity 2: '3M - Sekretessfilter 27\"" Widescreen 16:9'.",Yes,10719102#16785446_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'TONER CANON CL707C 2. 000 PAGINAS'. Entity 2: 'Originlny toner CANON CRG-707 C (Azrov)'.,Yes,47317909#98859135_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'HIKVISION DS-7208HUHI-K1 5 MEGAPIXEL (5MP) HYBRID 8 CHANNEL DVR'. Entity 2: 'D'.,Yes,3167871#69817830_left_original_right_augmented
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Elixir Phosphor Bronze Acoustic Guitar Strings with NANOWEB Coating, Extra Light (.010-.047)'. Entity 2: 'Elixir E16052 Nanoweb Phosphor Bronze Acoustic Guitar Strings Light Gauge 12-53'.",No,7413764#62145678_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Brother HL-L6200DW Business Laser Printer'. Entity 2: 'Brother HL-L8360CDW Laser Printer'.,No,90603941#5137860_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Crystal _ 570X RGB _ Mid - Tower Case Tempered Glass Black'. Entity 2: 'Corsair Crystal Series 570X RGB CC-9011098-WW Steel / Tempered Glass ATX Mid Tower Case'.,Yes,74461011#18666720_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Šilterica New Era Clean Trucker _ Bulls Cap'. Entity 2: 'Cappello New Era Clean Trucker Chicago Bulls Cap'.,Yes,69406607#49092761_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Mavic Min7 Drone by DJI - Fly More Combo'. Entity 2: 'DJI DJI | Mavic Mini Drone Fly More Combo'.,Yes,41530379#7736538_left_augmented_right_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'ASUS TUF X470 Plus Gaming with Aura Sync RGB LED lighting AM4 DDR4 HDMI DVI M.2 ATX Motherboard'. Entity 2: 'ASUS AMD ATX ROG STRIX B550 F Gaming Motherboard AM4 Dual DDR4, HDMI, Dual M.2'.",No,38818158#77926243_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Cooler Master Hyper H411R CPU Cooler White LED'. Entity 2: 'Cooler Master Hyper H411R CPU Cooler RR-H411-20PW-R1 | PCByte'.,Yes,66652299#90916504_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Brother HL-L6300DW Business Laser Printer for Mid-Size Workgroups -HL-L6300DW'. Entity 2: 'Impresora laser monocromo hl - l6300dw a4'.,Yes,49605449#3598671_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Fujifilm XF-56mm f1.2 APD'. Entity 2: 'Fujifilm XF 56mm F/1.2 R APD Lens'.,Yes,63386383#89961053_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'SEAGATE SATA-3 2TB SSHD FIRECUDA'. Entity 2: '8TB - Seagate Enterprise Ironwolf Pro SATA - ST8000NE001'.,No,27347346#83418921_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Memoire DDR3 So Dimm Crucial 4GB DDR3 1600 MT/S (PC3-12800)'. Entity 2: 'Memoire DDR3 Crucial 4GB DDR3 1600 MT/S (PC3-12800)'.,No,62293619#48138837_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'SHIMANO RS500 SPD-SL road pedals'. Entity 2: 'Shimano PD Pedal - RS500 SL Black'.,Yes,68770838#48734649_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Nikon AF-S NIKKOR 24-85mm f/3.5-4.5 G ED VR Lens'. Entity 2: 'Nikon AF-S NIKKOR FX 50mm F1.8G Lens'.,No,619357#32885383_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Shimano Shimano M05 Resin Disc Brake Pads and Spring for Deore BR-M515, BR- M515LA and Nexave BR-C601 Calipers'. Entity 2: 'D'Addario EJ16 Phosphor Bronze Light Acoustic Guitar Strings'.",No,25657556#97547150_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair 110R Tempered Glass Mid-Tower ATX Case'. Entity 2: 'Corsair Glass Black ATX Case, Tempered Glass Side Window, No PSU, 2x USB 3. 1, HD Audio, 120mm pre - installed'.",Yes,58755004#37955791_left_original_right_augmented
"Do the two product descriptions refer to the same real-world product? Entity 1: 'PG-730 7-Speed Cassette'. Entity 2: 'C LARKS Sram, PG - 730, 7sp c assette, 12 - 32T'.",Yes,1130275#55037683_left_original_right_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Ilford FP4 Plus 125 120'. Entity 2: 'Canon EF-S 18-200mm f/3.5-5.6 IS'.,Yes,76157897#28465006_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Obudowa Corsair Crystal 680X RGB High Airflow TG White (CC-9011169-WW)'. Entity 2: 'Western digital wd blue - hdd - 2 tb - interno - 3.5 - sata 6Gb/s - 5400 rpm - buffer: 64 mb'.,No,41704902#27923177_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM Double Socket Arm MC201C LONG'. Entity 2: 'RAM® Composite Double Socket Arm'.,No,87259085#18456007_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'FUJIFILM XF 8-16mm f/2.8 R LM WR Lens'. Entity 2: 'HIKVISION DS-7208HUHI-K1 5 MEGAPIXEL (5MP) HYBRID 8 CHANNEL DVR'.,No,21963707#3167871_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Adata XPG SX6000 Lite 1TB M.2 PCIe GEN3x4 SSD ASX6000LNP-1TT-C'. Entity 2: 'XPG SX6000 Lite internal solid state drive 1000 GB PCI Express 3.0 3D TLC NVMe M.2 SSD'.,Yes,65953977#16403660_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Xerox Phaser 7760 Yellow Toner 106R01162'. Entity 2: 'Mens Daniel Wellington St Mawes 40mm Watch DW00100006'.,No,61066243#42604445_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'HyperX Predator 16GB - PC4-26600 - DIMM'. Entity 2: 'Seagate Lacie 2TB 2.5 Rugged Portable Thunderbolt Type C'.,No,87322400#98793471_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Shimano R550 SPD-SL Pedals - Black'. Entity 2: 'Ubiquiti UniFi AC Pro 5-pack UAP-AC-PRO-5 Ubiquiti'.,No,26049981#91980346_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'ADATA SX8200 Pro 256GB M. 2 NVMe SSD PCIe Gen3x4 interface, sustained peak read / write speeds of 3500 / 1200MB per second'. Entity 2: 'XPG SX8200 Pro M. 2 GB PCI 3. 0 3D TLC NVMe'.",Yes,32979461#1237125_both_augmented
"Do the two product descriptions refer to the same real-world product? Entity 1: 'CorsaiG ML140 Pro LED Blue 140mm Magnetic L2vitation Fan | Discount Computer Needs'. Entity 2: 'Corsair ML140 Pro LED, Blue, 140mm Premium Magnetic Levitation Cooling Fan CO-9050048-WW'.",Yes,46441935#80103776_left_augmented_right_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'S amsung MZ - V7S500B / AM 970 EVO Plus M. 2 I nternal SSD, 500GB'. Entity 2: 'SAMSUNG 970 EVO P LUS M. 2 2280 500GB PCIe Gen 3. 0 x4, N VMe 1. 3 V - NAND 3 - bit MLC Int ernal Solid State Dri ve (SSD) MZ - V7S500B / AM'.",Yes,20456341#3223487_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Gigabyte GeForce RTX 2060 SUPER 8GB Aorus'. Entity 2: 'Gigabyte Nvidia RTX 2060 SUPER Aorus OC 8Gb GDDR6'.,Yes,8882504#75255299_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Vengeance LPX, 16GB, DDR4 memory module 2133 MHz'. Entity 2: 'Samsung 970 EVO 500GB - NVMe PCIe M.2 2280 SSD | MZ-V7E500BW'.",No,52249526#57298257_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'EPSON Ink bar WF - 8xxx Series Ink Cartridge XL Yel low - 4000s tr. (39 ml )'. Entity 2: 'Epson C13T755440 T7554 Yellow Ink'.,Yes,47388064#97502452_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Swiss Military Hanowa06-4226.30.003.03 Immersion Uhr'. Entity 2: 'Relógio Swiss Military Hanowa06-4307.30.007 Undercover Multifunction'.,No,6800809#31373426_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'DYMO D1 Labelling Tape 45803 Black on White 19 mm x 7 m'. Entity 2: 'Dymo Label Casette D1 (19mm x 7m - Black On White)'.,Yes,88730603#35191236_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'E'. Entity 2: 'Elixir Phosphor Acoustic Strings - Light'.,Yes,7413764#32413380_both_augmented
Do the two product descriptions refer to the same real-world product? Entity 1: 'Apple AirPods with Wireless Charging Case (2nd Generation) - White'. Entity 2: 'APPLE - Apple AirPods 2 with Wireless Charging Case MRXJ2ZM/A - White'.,No,40845396#11022309_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Audio Technica Headphones Air Dynamic Series ATH-AD500X'. Entity 2: 'ADAPTADOR INALAMBRICO TP-LINK/USB 2.0/N300/QSS/TL-WN821N'.,No,56574761#60088869_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Vengeance LPX 16GB(2x8GB)'. Entity 2: 'Corsair 8GB (1x8GB) 3000MHz CL16 Vengeance LPX Black'.,No,88945662#47751906_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'SanDisk CFast 2. 0 64GB Card | Read 525 MB / s | Write 430MB / s | 4K Video'. Entity 2: 'Sandisk Extreme Pro 64GB CFast 2.0'.,Yes,81920536#87998765_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Razer Viper Mini Optical Ambidextrous RGB Gaming Mouse'. Entity 2: 'Ext. HDD LaCie Mobile Drive 2TB USB-C'.,No,18147366#81439789_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Asus GeForce GTX 1660 Super Phoenix OC 6GB GDDR6 DVI/HDMI/DP PCi Ex 3.0 x16'. Entity 2: 'PH-GTX1660S-O6G 6 GB Geforce GTX 1660 Super Overclocked Phoenix Fan Edition Hdmi DP Dvi Graphics Card'.,Yes,64518758#87637930_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Asus ROG STRIX B550-E GAMING AM4 ATX Motherboard'. Entity 2: 'Samsung T7 Portable SSD [2TB] (Indigo Blue)'.,No,56603137#18327954_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Gigabyte GeForce RTX 2060 SUPER 8GB Aorus'. Entity 2: 'ZOTAC Grafikkarte Gaming GeForce RTX 2060 SUPER AMP, 8 GB (ZT-T20610D-10P)'.",No,8882504#19462081_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'TISSOT T0 91. 420. 46. 051. 01 T - TOUCH Expe rt Solar'. Entity 2: 'Tissot Touch Expert Solar Men ' s Watch - T0914204605101'.,Yes,7180445#57141050_both_augmented
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Razer Basilisk V2 Wired Ergonomic Gaming Mouse, 11 Programmable Buttons | RZ01-03160100-R3M1'. Entity 2: 'Sony E 30mm f/3.5 Macro Lens'.",No,39130017#15648_original
Do the two product descriptions refer to the same real-world product? Entity 1: '4GB DDR3-1866MHz Kingston HyperX Fury Black'. Entity 2: 'HyperX 4GB (1x4GB) 1866MHz CL10 Fury Black'.,Yes,66437726#36986473_original
"Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM ® Double Socket Arm'. Entity 2: 'RAM Mounts short arm for 1\"" ball'.",Yes,18456007#94106554_left_augmented_right_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Garmin Fenix 5X Plus Sapphire Black Rubber Strap 010-01989-01'. Entity 2: 'Fenix 5X Plus GPS Black Smartwatch'.,Yes,52404977#18346724_original
Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair Crystal Series 570X RGB CC-9011098-WW Steel / Tempered Glass ATX Mid Tower Case'. Entity 2: 'Crystal Series 460X RGB Compact ATX Mid-Tower Case - CC-9011101-WW'.,No,18666720#53072167_original
