prompt,completion
Entity 1: 'Cloud Core Router CCR1036-12G-4S-EM'. Entity 2: 'TP-Link Archer C7 AC1750 Wireless Dual Band Gigabit Router'.,No
Entity 1: 'Cloud Core Router CCR1036-12G-4S-EM'. Entity 2: 'MikroTik Cloud Router Switch CRS328-24P-4S+RM'.,No
Entity 1: 'Netgear GS728TPP 28-Port Gigabit PoE Smart Switch with 24 PoE Ports'. Entity 2: 'NETGEAR 28 PORT GIGABIT SWITCH'.,No
Entity 1: 'Cisco SG350-28 28-Port Gigabit Managed Switch'. Entity 2: 'CISCO 28 PORT MANAGED SWITCH'.,No
Entity 1: 'D-Link DGS-1210-28P 28-Port Gigabit PoE Smart Switch'. Entity 2: 'D-LINK 24 PORT GIGABIT SWITCH'.,No
Entity 1: 'TP-Link T1700G-28TQ JetStream 24-Port Gigabit Stackable Smart Switch with 4 10GE SFP+ Slots'. Entity 2: 'TP-Link T1700G-28TQ 24-Port Gigabit Switch'.,Yes
Entity 1: '0000010490| Samyang 24mm F1.4 Nikon AE Full Frame Lens'. Entity 2: '0000010491| Samyang 35mm F1.4 Nikon AE Full Frame Lens'.,Yes
Entity 1: '0000010490| Samyang 24mm F1.4 Nikon AE Full Frame Lens'. Entity 2: '0000006491| Nikon AF-S 50mm f/1.8G Lens'.,No
Entity 1: '0000010490| Samyang 24mm F1.4 Nikon AE Full Frame Lens'. Entity 2: '0000006492| Tamron 18-200mm f/3.5-6.3 Di II VC Lens'.,No
Entity 1: '0000010490| Samyang 24mm F1.4 Nikon AE Full Frame Lens'. Entity 2: '0000006493| Canon RF 24-70mm F2.8L IS USM Lens'.,No
"Entity 1: 'Samsung Galaxy S21 Ultra 5G Smartphone, 128GB, Phantom Black'. Entity 2: 'Apple MacBook Pro 16-inch, M1 Pro, 512GB SSD'.",No
Entity 1: 'Logitech MX Master 3 Wireless Mouse'. Entity 2: 'Razer BlackWidow V3 Mechanical Gaming Keyboard'.,No
Entity 1: 'Sony WH-1000XM4 Wireless Noise Cancelling Headphones'. Entity 2: 'Bose QuietComfort 35 II Wireless Headphones'.,No
Entity 1: 'NVIDIA GeForce RTX 3080 10GB GDDR6X Graphics Card'. Entity 2: 'NVIDIA GeForce RTX 3080 10GB GDDR6X Graphics Card'.,Yes
Entity 1: 'RAM Dual Suction Cup Base'. Entity 2: 'Logitech Wireless Mouse M510'.,No
Entity 1: 'RAM Dual Suction Cup Base'. Entity 2: 'Samsung 1TB 860 EVO SSD'.,No
Entity 1: 'RAM Dual Suction Cup Base'. Entity 2: 'RAM 16GB DDR4 3200MHz Memory Module'.,Yes
Entity 1: 'RAM Dual Suction Cup Base'. Entity 2: 'Dell XPS 15 Laptop'.,No
Entity 1: 'SanDisk Ultra 64GB microSD - With Adaptor'. Entity 2: 'SANDISK MICRO SD CARD ULTRA 64GB 80MB/S'.,Yes
Entity 1: 'Samsung EVO Select 256GB microSD - With Adaptor'. Entity 2: 'SAMSUNG EVO 256GB SD CARD'.,No
Entity 1: 'Lexar Professional 1000x 128GB microSD - With Adaptor'. Entity 2: 'LEXAR 128GB SD CARD PROFESSIONAL'.,No
Entity 1: 'Transcend 32GB microSD - With Adaptor'. Entity 2: 'TRANSCEND 32GB SD CARD CLASS 10'.,No
Entity 1: 'Samsung 1TB Portable SSD T5'. Entity 2: 'Samsung 1TB External SSD T7'.,No
Entity 1: 'Western Digital 4TB My Passport'. Entity 2: 'WD 4TB Elements Portable External Hard Drive'.,No
Entity 1: 'SanDisk 512GB Extreme Portable SSD'. Entity 2: 'SanDisk 512GB Extreme Pro Portable SSD'.,Yes
Entity 1: 'Toshiba Canvio Basics 2TB Portable Hard Drive'. Entity 2: 'Toshiba 1TB External Hard Drive'.,No
"Entity 1: 'Samsung Galaxy S21 Smartphone, 128GB, Phantom Gray'. Entity 2: 'Nike Air Max 270 Sneakers, Black/White'.",No
"Entity 1: 'Dell XPS 13 Laptop, Intel i7, 16GB RAM'. Entity 2: 'Apple MacBook Air, M1 Chip, 256GB SSD'.",No
Entity 1: 'Sony WH-1000XM4 Wireless Headphones'. Entity 2: 'Bose QuietComfort 35 II Headphones'.,No
"Entity 1: 'Apple iPhone 13 Pro, 256GB, Sierra Blue'. Entity 2: 'Apple iPhone 13 Pro, 256GB, Gold'.",Yes
Entity 1: 'Canon EF 50mm f/1.8 STM Lens'. Entity 2: 'Canon EF 24-70mm f/2.8L II USM Lens'.,No
Entity 1: 'Nikon AF-S NIKKOR 35mm f/1.8G Lens'. Entity 2: 'Nikon AF-S NIKKOR 50mm f/1.4G Lens'.,No
Entity 1: 'Sony FE 24mm f/1.4 GM Lens'. Entity 2: 'Sony E 50mm f/1.8 OSS Lens'.,No
Entity 1: 'Panasonic Lumix G 25mm f/1.7 ASPH Lens'. Entity 2: 'Panasonic Lumix G 25mm f/1.7 ASPH Lens'.,Yes
Entity 1: 'Western Digital Blue 1TB SSD SATA III 6Gb/s 2.5 Internal Solid State Drive'. Entity 2: 'Crucial MX500 1TB SSD 3D NAND SATA III 6Gb/s 2.5 Internal Solid State Drive'.,No
Entity 1: 'Kingston A2000 500GB NVMe PCIe M.2 2280 SSD'. Entity 2: 'Samsung 970 EVO Plus 1TB NVMe M.2 2280 SSD'.,No
Entity 1: 'SanDisk Ultra 3D 1TB SSD SATA III 6Gb/s 2.5 Internal Solid State Drive'. Entity 2: 'Samsung 860 EVO 1TB SSD 3D NAND SATA III 6Gb/s 2.5 Internal Solid State Drive'.,Yes
Entity 1: 'ADATA SU800 256GB SSD 3D NAND SATA III 6Gb/s 2.5 Internal Solid State Drive'. Entity 2: 'Toshiba TR200 240GB SSD SATA III 6Gb/s 2.5 Internal Solid State Drive'.,No
"Entity 1: 'SHIMANO Deore, CS-HG500, 10sp cassette, 11-42T'. Entity 2: 'SHIMANO XT, CS-M8000, 11sp cassette, 11-46T'.",No
"Entity 1: 'SRAM XG-1275, 12sp cassette, 10-50T'. Entity 2: 'SRAM XG-1295, 12sp cassette, 10-52T'.",Yes
"Entity 1: 'SUNRACE MX8, 8sp cassette, 11-40T'. Entity 2: 'SHIMANO SLX, CS-M7000, 11sp cassette, 11-42T'.",No
"Entity 1: 'SRAM PG-850, 8sp cassette, 11-32T'. Entity 2: 'SRAM PG-1130, 11sp cassette, 11-36T'.",No
Entity 1: 'Logitech - Wireless Mouse M510'. Entity 2: 'Logitech - G502 HERO Gaming Mouse'.,No
"Entity 1: 'Samsung - 55"" Class QLED 4K Smart TV'. Entity 2: 'Samsung - 55"" Class LED 4K Smart TV'.",No
Entity 1: 'Apple - iPhone 13 Pro Max 256GB'. Entity 2: 'Apple - iPhone 13 Pro 128GB'.,No
Entity 1: 'Sony - WH-1000XM4 Wireless Noise Cancelling Headphones'. Entity 2: 'Sony - WH-1000XM4 Wireless Noise Cancelling Headphones'.,Yes
Entity 1: 'Genuine Canon PG-245 Black Ink Cartridge (PG245)'. Entity 2: 'Logitech MX Master 3 Wireless Mouse'.,No
Entity 1: 'Samsung Galaxy S21 Ultra 5G Smartphone'. Entity 2: 'Apple iPhone 13 Pro Max Smartphone'.,No
Entity 1: 'Nikon D3500 DSLR Camera'. Entity 2: 'Canon EOS Rebel T7 DSLR Camera'.,No
Entity 1: 'Genuine HP 63 Black Ink Cartridge (F6U62AN)'. Entity 2: 'Genuine HP 63 Tri-Color Ink Cartridge (F6U61AN)'.,Yes
Entity 1: 'Relógio Casio G-Shock GA-100-1A4ER'. Entity 2: 'Relógio Casio G-Shock GA-700-1B'.,Yes
Entity 1: 'Relógio Seiko 5 SNK809'. Entity 2: 'Relógio Seiko 5 SNK803'.,Yes
Entity 1: 'Relógio Fossil FS5151'. Entity 2: 'Relógio Fossil FS5152'.,Yes
Entity 1: 'Relógio Citizen Eco-Drive BM8180-03E'. Entity 2: 'Relógio Citizen Eco-Drive BM8478-01E'.,No
Entity 1: 'Zebra 800015-301 (Eltron) Black (K) Resin Ribbon - 1500 Prints'. Entity 2: 'Zebra 800015-302 (Eltron) Color (C) Resin Ribbon - 1500 Prints'.,Yes
Entity 1: 'Zebra 800015-301 (Eltron) Black (K) Resin Ribbon - 1500 Prints'. Entity 2: 'Canon EOS 90D DSLR Camera'.,No
Entity 1: 'Zebra 800015-301 (Eltron) Black (K) Resin Ribbon - 1500 Prints'. Entity 2: 'Samsung Galaxy S21 Smartphone'.,No
Entity 1: 'Zebra 800015-301 (Eltron) Black (K) Resin Ribbon - 1500 Prints'. Entity 2: 'Zebra 800015-303 (Eltron) Black (K) Wax Ribbon - 1500 Prints'.,Yes
Entity 1: 'Yamaha P-125 Digital Piano'. Entity 2: 'Canon EOS R5 Mirrorless Camera'.,No
Entity 1: 'Sony WH-1000XM4 Wireless Headphones'. Entity 2: 'Bose QuietComfort 35 II Headphones'.,No
Entity 1: 'Apple iPhone 13 Pro Max'. Entity 2: 'Samsung Galaxy S21 Ultra'.,No
Entity 1: 'Nikon D850 DSLR Camera'. Entity 2: 'Nikon D850 DSLR Camera'.,Yes
Entity 1: 'Fossil Grant Chronograph Brown Leather'. Entity 2: 'Fossil FS4735 Grant Chronograph Brown Leather Watch'.,Yes
Entity 1: 'Seiko 5 Automatic Black Dial'. Entity 2: 'Seiko 5 Sports Automatic Black Dial Watch'.,No
Entity 1: 'Casio G-Shock Digital Watch'. Entity 2: 'Casio G-Shock GA-2100-1A1 Digital Watch'.,No
Entity 1: 'Timex Weekender 38mm'. Entity 2: 'Timex TW2P61800 Weekender 38mm Watch'.,Yes
Entity 1: 'Zebra 800015-301 (Eltron) Black (K) Resin Ribbon - 1500 Prints'. Entity 2: 'Zebra 800015-302 (Eltron) Color (C) Resin Ribbon - 1500 Prints'.,Yes
Entity 1: 'Zebra 800015-301 (Eltron) Black (K) Resin Ribbon - 1500 Prints'. Entity 2: 'HP LaserJet Pro M404dn Monochrome Laser Printer'.,No
Entity 1: 'Zebra 800015-301 (Eltron) Black (K) Resin Ribbon - 1500 Prints'. Entity 2: 'Canon PIXMA TR8620 All-In-One Wireless Printer'.,No
Entity 1: 'Zebra 800015-301 (Eltron) Black (K) Resin Ribbon - 1500 Prints'. Entity 2: 'Epson EcoTank ET-2720 Wireless All-in-One Printer'.,No
Entity 1: 'Canon PIXMA TR8520 Wireless All-In-One Printer'. Entity 2: 'Canon PIXMA TS9120 Wireless All-In-One Printer'.,No
Entity 1: 'HP LaserJet Pro M404dn Printer'. Entity 2: 'HP LaserJet Pro M404dw Printer'.,Yes
Entity 1: 'Epson EcoTank ET-2720 Wireless All-In-One Printer'. Entity 2: 'Epson WorkForce WF-2760 All-In-One Printer'.,No
Entity 1: 'Brother MFC-L3770CDW Color Laser Printer'. Entity 2: 'Brother MFC-L3750CDW Color Laser Printer'.,Yes
Entity 1: 'APC Back-UPS 600VA - BX600G'. Entity 2: 'APC Back-UPS 650VA - BX650G'.,No
Entity 1: 'CyberPower CP1500PFCLCD PFC Sinewave UPS'. Entity 2: 'CyberPower CP1500AVRLCD PFC Sinewave UPS'.,No
Entity 1: 'Eaton 5S 700VA UPS'. Entity 2: 'Eaton 5S 1000VA UPS'.,No
Entity 1: 'APC Smart-UPS 1500VA - SRT1500XLI'. Entity 2: 'APC Smart-UPS SRT 1500VA SRT1500XLI'.,Yes
Entity 1: 'Apple MacBook Pro 16-inch Laptop'. Entity 2: 'Samsung Galaxy S21 Smartphone'.,No
Entity 1: 'Nike Air Max 270 Sneakers'. Entity 2: 'Adidas Ultraboost Running Shoes'.,No
Entity 1: 'Sony WH-1000XM4 Wireless Headphones'. Entity 2: 'Bose QuietComfort 35 II Headphones'.,No
Entity 1: 'Canon EOS R5 Mirrorless Camera'. Entity 2: 'Canon EOS R6 Mirrorless Camera'.,Yes
Entity 1: 'NVIDIA GEFORCE RTX 3080 10GB'. Entity 2: 'Apple iPhone 13 Pro Max 256GB'.,No
Entity 1: 'SAMSUNG GALAXY S21 128GB'. Entity 2: 'SAMSUNG GALAXY S21 256GB'.,Yes
Entity 1: 'LOGITECH MX MASTER 3 MOUSE'. Entity 2: 'DELL INSPIRON 15 LAPTOP'.,No
Entity 1: 'SONY WH-1000XM4 HEADPHONES'. Entity 2: 'BOSE NOISE CANCELLING HEADPHONES 700'.,No
"Entity 1: 'Apple iPhone 13 Pro Max, 256GB, Gold'. Entity 2: 'Samsung Galaxy S21 Ultra, 128GB, Phantom Black'.",No
Entity 1: 'Sony WH-1000XM4 Wireless Noise Cancelling Headphones'. Entity 2: 'Bose QuietComfort 35 II Wireless Bluetooth Headphones'.,No
"Entity 1: 'Dell XPS 13 Laptop, Intel i7, 16GB RAM'. Entity 2: 'HP Spectre x360, Intel i7, 16GB RAM'.",Yes
"Entity 1: 'Fitbit Charge 5 Fitness Tracker, Black/Graphite'. Entity 2: 'Garmin Forerunner 245 Music, Black'.",No
Entity 1: 'SAMSUNG SSD 1TB 970 EVO PLUS'. Entity 2: 'Samsung 970 EVO Plus 1TB SSD'.,Yes
Entity 1: 'APPLE AIRPODS PRO'. Entity 2: 'Apple AirPods 2nd Generation'.,No
Entity 1: 'DELL INSPIRON 15 LAPTOP'. Entity 2: 'Dell Inspiron 15 3000 Series'.,No
Entity 1: 'NIKON D3500 CAMERA'. Entity 2: 'Nikon D5600 DSLR Camera'.,No
Entity 1: 'SAMSUNG Galaxy Buds Pro - Wireless Earbuds with Active Noise Cancelling'. Entity 2: 'SAMSUNG Galaxy Buds Live - True Wireless Earbuds'.,No
Entity 1: 'APPLE AirPods Pro - Wireless Earbuds with Active Noise Cancellation'. Entity 2: 'APPLE AirPods Max - Over-Ear Headphones'.,No
Entity 1: 'BOSE QuietComfort 35 II - Wireless Noise Cancelling Headphones'. Entity 2: 'BOSE SoundLink II - Wireless Headphones'.,No
Entity 1: 'SONY WH-1000XM4 - Wireless Noise Cancelling Over-Ear Headphones'. Entity 2: 'SONY WH-1000XM3 - Wireless Noise Cancelling Over-Ear Headphones'.,Yes
Entity 1: 'Nike Air Max 270 Sneakers Black'. Entity 2: 'Adidas Ultraboost Running Shoes White'.,No
Entity 1: 'Samsung Galaxy S21 Smartphone'. Entity 2: 'Samsung Galaxy S21 Ultra Smartphone'.,Yes
Entity 1: 'Sony WH-1000XM4 Wireless Headphones'. Entity 2: 'Bose QuietComfort 35 II Headphones'.,No
Entity 1: 'Apple MacBook Pro 16-inch'. Entity 2: 'Apple MacBook Air 13-inch'.,No
Entity 1: 'Logitech G502 HERO Gaming Mouse'. Entity 2: 'Moleskine Classic Notebook'.,No
Entity 1: 'Samsung Galaxy S21 Smartphone'. Entity 2: 'Apple iPhone 13 Pro'.,No
Entity 1: 'Sony WH-1000XM4 Wireless Headphones'. Entity 2: 'Bose QuietComfort 35 II'.,Yes
Entity 1: 'Dell XPS 13 Laptop'. Entity 2: 'HP Spectre x360'.,No
Entity 1: 'TONERBROTHER ORIGINALE NERO TN-135K'. Entity 2: 'Toner kompatibel zu Brother TN-200 Black'.,No
Entity 1: 'TONERBROTHER ORIGINALE GIALLO TN-135Y'. Entity 2: 'Toner kompatibel zu Brother TN-135Y Yellow'.,Yes
Entity 1: 'TONERBROTHER ORIGINALE MAGENTA TN-135M'. Entity 2: 'Toner kompatibel zu Brother TN-200 Black'.,No
Entity 1: 'TONERBROTHER ORIGINALE CIANO TN-135C'. Entity 2: 'Toner kompatibel zu Brother TN-200 Black'.,No
Entity 1: 'Casio G-Shock Digital Black Resin Watch GA100-1A4'. Entity 2: 'Casio Edifice Chronograph Black Dial Stainless Steel Watch EF527D-1AV'.,No
Entity 1: 'Fossil Grant Chronograph Brown Leather Watch FS5151'. Entity 2: 'Fossil Q Grant Hybrid Smartwatch Brown Leather FTW1201'.,No
Entity 1: 'Citizen Eco-Drive Blue Angels World Chronograph Watch BL5400-52A'. Entity 2: 'Citizen Eco-Drive Promaster Diver Watch BN0150-28E'.,Yes
Entity 1: 'Tissot PRC 200 Chronograph Black Dial Watch T055.417.11.057.00'. Entity 2: 'Tissot Le Locle Automatic Silver Dial Watch T006.407.16.033.00'.,No
Entity 1: 'Dymo 40913 Black On White - 9mm'. Entity 2: 'Dymo 45013 Blue On Yellow - 12mm'.,No
Entity 1: 'Dymo 40913 Black On White - 9mm'. Entity 2: 'Dymo 40913 Black On White - 12mm'.,No
Entity 1: 'Dymo 40913 Black On White - 9mm'. Entity 2: 'Dymo 40914 Black On Yellow - 9mm'.,No
Entity 1: 'Dymo 40913 Black On White - 9mm'. Entity 2: 'Dymo 40913 Black On White - 9mm'.,Yes
Entity 1: 'Nikon D3500 DSLR Camera (Black)'. Entity 2: 'HP LaserJet Pro M404dn Printer'.,No
Entity 1: 'Sony WH-1000XM4 Wireless Headphones'. Entity 2: 'Logitech MX Master 3 Mouse'.,No
Entity 1: 'Apple iPhone 13 Pro Max'. Entity 2: 'Samsung Galaxy S21 Ultra'.,No
Entity 1: 'GoPro HERO9 Black Action Camera'. Entity 2: 'GoPro HERO9 Black Bundle'.,Yes
Entity 1: 'Weber 22-Inch Master-Touch Charcoal Grill with Gourmet BBQ System Cooking Grate'. Entity 2: 'Weber 18-Inch Compact Kettle Charcoal Grill'.,No
Entity 1: 'Char-Broil 4-Burner Gas Grill with Side Burner and Stainless Steel Finish'. Entity 2: 'Char-Broil 3-Burner Gas Grill with Side Burner and Black Finish'.,No
Entity 1: 'Napoleon 32-Inch Built-In Natural Gas Grill with Infrared Side Burner'. Entity 2: 'Napoleon 32-Inch Built-In Propane Gas Grill with Infrared Side Burner'.,Yes
Entity 1: 'Dyna-Glo 5-Burner Propane Gas Grill with Side Burner and Stainless Steel Finish'. Entity 2: 'Dyna-Glo 4-Burner Propane Gas Grill with Side Burner and Black Finish'.,No
Entity 1: 'APC Smart-UPS RT 192V RM Battery Pack'. Entity 2: 'APC Smart-UPS RT 3000VA RM 230V - SURT3000RMXLI'.,No
Entity 1: 'APC Smart-UPS RT 192V RM Battery Pack'. Entity 2: 'APC Smart-UPS X 1500VA 230V - SMT1500RMI2U'.,No
Entity 1: 'APC Smart-UPS RT 192V RM Battery Pack'. Entity 2: 'APC Smart-UPS RT 192V RM Battery Pack'.,Yes
Entity 1: 'APC Smart-UPS RT 192V RM Battery Pack'. Entity 2: 'APC Back-UPS Pro 1500VA 230V - BR1500G'.,No
Entity 1: 'Canon Printer - Wireless All-in-One'. Entity 2: 'SAMSUNG GALAXY S21 128GB BLACK'.,No
Entity 1: 'Logitech Wireless Mouse'. Entity 2: 'ASUS ROG STRIX G15 GAMING LAPTOP'.,No
Entity 1: 'Sony Noise Cancelling Headphones'. Entity 2: 'NIKON D3500 DSLR CAMERA'.,No
Entity 1: 'HP LaserJet Printer - Black and White'. Entity 2: 'HP LaserJet Printer - Color'.,Yes
Entity 1: 'Canon EOS Rebel T7 DSLR Camera'. Entity 2: 'Canon EOS Rebel T7i DSLR Camera'.,No
Entity 1: 'Sony WH-1000XM4 Wireless Headphones'. Entity 2: 'Sony WH-1000XM3 Wireless Headphones'.,No
Entity 1: 'Apple iPhone 13 Pro'. Entity 2: 'Apple iPhone 13 Pro Max'.,No
Entity 1: 'Samsung Galaxy S21'. Entity 2: 'Samsung Galaxy S21 Ultra'.,Yes
Entity 1: 'Nike Air Max 270 - Red'. Entity 2: 'Adidas Ultraboost 21 - Blue'.,No
Entity 1: 'Samsung Galaxy S21 - Phantom Gray'. Entity 2: 'Apple iPhone 13 - Midnight'.,No
Entity 1: 'Sony WH-1000XM4 - Black'. Entity 2: 'Bose QuietComfort 35 II - Silver'.,No
Entity 1: 'Dell XPS 13 - Silver'. Entity 2: 'Dell XPS 13 - Silver'.,Yes
"Entity 1: 'Blaze Cart For Professional 3-Burner Grill, Cart Only'. Entity 2: 'Dymo 40913 Black On White - 9mm'.",No
"Entity 1: 'Blaze Cart For Professional 3-Burner Grill, Cart Only'. Entity 2: 'Blaze 3-Burner Grill Cover'.",Yes
"Entity 1: 'Blaze Cart For Professional 3-Burner Grill, Cart Only'. Entity 2: 'Dymo LabelWriter 450 Turbo'.",No
"Entity 1: 'Blaze Cart For Professional 3-Burner Grill, Cart Only'. Entity 2: 'Dymo 30336 White On Blue - 12mm'.",No
Entity 1: 'Traveler's Refills: Accessories - 009 / pen holder'. Entity 2: 'Traveler's Notebook Refill - Grid Paper'.,No
Entity 1: 'Traveler's Refills: Accessories - 010 / bookmark'. Entity 2: 'Traveler's Notebook Refill - Lined Paper'.,No
Entity 1: 'Traveler's Refills: Accessories - 011 / sticker set'. Entity 2: 'Traveler's Notebook Refill - Blank Paper'.,No
Entity 1: 'Traveler's Refills: Accessories - 012 / washi tape'. Entity 2: 'Traveler's Notebook Refill - Sketch Paper'.,Yes
Entity 1: 'Fenix 5X Plus GPS Black Smartwatch'. Entity 2: 'Garmin Forerunner 245 Music GPS Running Watch'.,No
Entity 1: 'Fenix 5X Plus GPS Black Smartwatch'. Entity 2: 'Apple Watch Series 6 GPS + Cellular 44mm'.,No
Entity 1: 'Fenix 5X Plus GPS Black Smartwatch'. Entity 2: 'Garmin Fenix 6X Pro Solar GPS Smartwatch'.,Yes
Entity 1: 'Fenix 5X Plus GPS Black Smartwatch'. Entity 2: 'Samsung Galaxy Watch Active2'.,No
Entity 1: 'Corsair iCUE 4000X RGB Mid-Tower ATX Case - Black'. Entity 2: 'Corsair 4000D Airflow Tempered Glass Mid-Tower ATX Case - White'.,No
Entity 1: 'NZXT H510 Elite ATX Mid Tower Case - Black'. Entity 2: 'NZXT H510 ATX Mid Tower Case - White'.,No
Entity 1: 'Thermaltake V200 Tempered Glass RGB Mid Tower Case'. Entity 2: 'Thermaltake H200 TG RGB Mini Tower Case'.,No
Entity 1: 'Fractal Design Meshify C ATX Case - Black'. Entity 2: 'Fractal Design Meshify C Mini ATX Case - Black'.,Yes
Entity 1: 'Canon PG-245 Black Ink Cartridge'. Entity 2: 'NVIDIA GeForce RTX 3080 Graphics Card'.,No
Entity 1: 'Samsung Galaxy S21 Ultra Smartphone'. Entity 2: 'Apple MacBook Pro 16-inch'.,No
Entity 1: 'Logitech MX Master 3 Wireless Mouse'. Entity 2: 'Razer BlackWidow V3 Mechanical Keyboard'.,No
Entity 1: 'HP 202A LaserJet Toner Cartridge - Black'. Entity 2: 'HP 202A LaserJet Toner Cartridge - Cyan'.,Yes
Entity 1: 'Sony WH-1000XM4 Wireless Noise Cancelling Headphones'. Entity 2: 'Samsung Galaxy S21 Ultra 5G Smartphone'.,No
Entity 1: 'Apple MacBook Pro 16-inch Laptop'. Entity 2: 'Dell XPS 13 9310 Laptop'.,No
Entity 1: 'Bose QuietComfort 35 II Wireless Headphones'. Entity 2: 'Bose SoundLink Revolve+ Bluetooth Speaker'.,No
Entity 1: 'Logitech G Pro X Mechanical Gaming Keyboard'. Entity 2: 'Logitech G Pro X Wireless Gaming Headset'.,Yes
"Entity 1: 'Logitech G502 HERO High Performance Gaming Mouse, 11 Programmable Buttons | 910-005469'. Entity 2: 'Logitech G Pro Wireless Gaming Mouse'.",No
"Entity 1: 'SteelSeries Rival 600 Gaming Mouse, Dual Sensor System | 62466'. Entity 2: 'SteelSeries Sensei Ten Gaming Mouse'.",No
"Entity 1: 'Corsair Scimitar RGB Elite Gaming Mouse, 12 Programmable Buttons | CH-9302011-NA'. Entity 2: 'Corsair Harpoon RGB Wireless Gaming Mouse'.",No
"Entity 1: 'HyperX Pulsefire FPS Pro RGB Wired Gaming Mouse, 6 Programmable Buttons | HX-MC001B'. Entity 2: 'HyperX Pulsefire Haste Wireless Gaming Mouse'.",Yes
Entity 1: 'ASUS ROG Strix GeForce RTX 3070 8GB'. Entity 2: 'MSI GeForce RTX 3070 Gaming X 8GB'.,Yes
Entity 1: 'EVGA GeForce GTX 1660 Ti SC Ultra Gaming'. Entity 2: 'Gigabyte GeForce GTX 1660 Super Windforce'.,No
Entity 1: 'Sapphire Radeon RX 5700 XT 8GB'. Entity 2: 'ASUS Radeon RX 5700 8GB'.,No
Entity 1: 'ZOTAC GeForce GTX 1650 4GB'. Entity 2: 'ZOTAC GeForce GTX 1650 Super 4GB'.,Yes
Entity 1: 'Original Canon PGI-250 Black Ink Cartridge'. Entity 2: 'Canon Tinte schwarz f. PIXMA MG5450'.,Yes
Entity 1: 'HP 63 Tri-Color Ink Cartridge'. Entity 2: 'HP Tinte farbig f. DeskJet 3755'.,No
Entity 1: 'Brother LC3013 Black Ink Cartridge'. Entity 2: 'Brother Tinte schwarz f. MFC-J995DW'.,No
Entity 1: 'Lexmark 100XL Color Ink Cartridge'. Entity 2: 'Lexmark Tinte farbig f. X4650'.,No
Entity 1: 'Shimano SLX M675 Shadow Plus 10 Speed Rear Derailleur'. Entity 2: 'Shimano XT RD-M786-SGS - Shadow - rear derailleur'.,No
Entity 1: 'SRAM X01 Eagle 12 Speed Rear Derailleur'. Entity 2: 'Deore XT RD-M786-SGS - Shadow - rear derailleur'.,No
Entity 1: 'Shimano XT M786 Direct Mount Shadow Plus SGS Long-Cage Rear Derailleur 10 Speed'. Entity 2: 'Shimano XT M786 Direct Mount Shadow Plus Rear Derailleur'.,Yes
Entity 1: 'Shimano Deore M610 Shadow 10 Speed Rear Derailleur'. Entity 2: 'Deore XT RD-M786-SGS - Shadow - rear derailleur'.,No
"Entity 1: 'Western Digital Red 4TB NAS Hard Drive (3.5"")'. Entity 2: 'Western Digital Red Plus 4TB NAS Hard Drive (3.5"")'.",Yes
"Entity 1: 'Toshiba X300 6TB Performance Internal Hard Drive (3.5"")'. Entity 2: 'Toshiba N300 8TB NAS Hard Drive (3.5"")'.",No
Entity 1: 'Samsung 970 EVO Plus 1TB NVMe M.2 SSD'. Entity 2: 'Samsung 860 EVO 1TB SATA III SSD'.,No
"Entity 1: 'Seagate Barracuda 2TB Internal Hard Drive (3.5"")'. Entity 2: 'Seagate Barracuda 2TB Internal Hard Drive (3.5"")'.",Yes
Entity 1: 'Logitech MX Master 3 Wireless Mouse'. Entity 2: 'Apple Magic Keyboard with Touch ID'.,No
Entity 1: 'Samsung Galaxy S21 Ultra 5G Smartphone'. Entity 2: 'Samsung Galaxy S21 5G Smartphone'.,Yes
Entity 1: 'Sony WH-1000XM4 Wireless Noise Cancelling Headphones'. Entity 2: 'Bose QuietComfort 35 II Wireless Headphones'.,No
Entity 1: 'Dell XPS 13 Laptop'. Entity 2: 'HP Spectre x360 Laptop'.,No
"Entity 1: 'Schwalbe Nobby Nic Tire - 29 x 2.6, Tubeless, Folding, Addix, SnakeSkin'. Entity 2: 'Schwalbe Nobby Nic Addix Tire (29 x 2.60) (Folding) (Tubeless)'.",Yes
"Entity 1: 'Continental Mountain King Tire - 26 x 2.2, Wire, Black, Sport'. Entity 2: 'Continental Race King Tire (26 x 2.20) (Folding)'.",No
"Entity 1: 'Specialized Ground Control Tire - 27.5 x 2.3, Tubeless, Folding, Gripton'. Entity 2: 'Specialized Ground Control Tire (27.5 x 2.30) (Folding)'.",No
"Entity 1: 'Kenda Nevegal Tire - 29 x 2.5, Tubeless, Folding, DTC, Stick-E'. Entity 2: 'Kenda Nevegal DTC Tire (29 x 2.50) (Folding)'.",No
Entity 1: 'Nikon 50mm f/1.8G AF-S Lens'. Entity 2: 'Nikon 85mm f/1.8G AF-S Lens'.,No
Entity 1: 'Sony 16-35mm f/2.8 GM Lens'. Entity 2: 'Sony 24-70mm f/2.8 GM Lens'.,No
Entity 1: 'Fujifilm XF 35mm f/1.4 R Lens'. Entity 2: 'Fujifilm XF 50mm f/2 R WR Lens'.,No
Entity 1: 'Canon 70-200mm f/2.8L IS III USM Lens'. Entity 2: 'Canon 70-200mm f/2.8L IS II USM Lens'.,Yes
Entity 1: 'Netgear GS108E 8-Port Gigabit Ethernet Smart Switch'. Entity 2: 'Netgear GS105 5-Port Gigabit Ethernet Switch'.,No
