prompt,completion
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Seagate 2TB FireCuda 3.5"" SATA 6Gb/s SSHD'. Entity 2: 'PKM - Pokémon - Sword & Shield - Rebel Clash Booster'.","No.
attribute=brand|||importance=0.05|||values=missing###Pokémon|||similarity=0.00
attribute=model|||importance=0.95|||values=FireCuda###Rebel Clash Booster|||similarity=0.00
attribute=storage capacity|||importance=0.9|||values=2TB###missing|||similarity=0.00
attribute=interface|||importance=0.05|||values=SATA 6Gb/s|||missing|||similarity=0.00
attribute=product type|||importance=1.00|||values=SSHD###Trading Card Booster|||similarity=0.00"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Western Digital (WDC) 250GB 2.5\"" SATA SSD Blue 7mm Cased'. Entity 2: 'Western Digital 2.5\"" Red 1To SATA 6'.","No.
attribute=storage capacity|||importance=0.9|||values=250GB###1TB|||similarity=0.40
attribute=interface|||importance=0.05|||values=SATA###SATA|||similarity=1.00
attribute=casing type|||importance=0.05|||values=2.5""###2.5""|||similarity=1.00
attribute=product line|||importance=0.05|||values=Blue###Red|||similarity=0.00
attribute=thickness|||importance=0.05|||values=7mm###missing|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Jabra BIZ 2400 II 3-in-1 Mono IP Headset top only'. Entity 2: 'Jabra Biz 2400 II Mono 3-1 NC IP 2486-820-209'.,"No.
attribute=product type|||importance=0.95|||values=Jabra BIZ 2400 II 3-in-1 Mono IP Headset top only###Jabra Biz 2400 II Mono 3-1 NC IP|||similarity=0.80
attribute=model|||importance=0.90|||values=missing###2486-820-209|||similarity=0.00
attribute=part number|||importance=0.05|||values=missing###2486-820-209|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Daniel Wellington Unisex Classic Sheffield 36mm Rose Gold Black DW00100036'. Entity 2: 'Tissot Heritage Visodate Analog Swiss Quartz Sapphire Crystal Men's Watch'.,"No.
attribute=brand|||importance=0.05|||values=Daniel Wellington###Tissot|||similarity=0.00
attribute=model|||importance=0.95|||values=Classic Sheffield 36mm###Heritage Visodate|||similarity=0.00
attribute=color|||importance=0.1|||values=Rose Gold Black###missing|||similarity=0.00
attribute=material|||importance=0.05|||values=missing###Sapphire Crystal|||similarity=0.00
attribute=gender|||importance=0.05|||values=Unisex###Men's|||similarity=0.50
attribute=type|||importance=0.05|||values=Watch###Watch|||similarity=1.00
attribute=quartz|||importance=0.05|||values=missing###Swiss Quartz|||similarity=0.00"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'SEAGATE SATA-3 2TB SSHD FIRECUDA'. Entity 2: 'Seagate 2TB FireCuda 3.5"" SATA 6Gb/s SSHD'.","No.
attribute=brand|||importance=0.05|||values=Seagate###Seagate|||similarity=1.00
attribute=model|||importance=-0.95|||values=FireCuda###FireCuda|||similarity=1.00
attribute=storage capacity|||importance=0.9|||values=2TB###2TB|||similarity=1.00
attribute=interface|||importance=0.05|||values=SATA-3###SATA 6Gb/s|||similarity=0.80
attribute=form factor|||importance=0.05|||values=2.5""###3.5""|||similarity=0.00
attribute=product line|||importance=0.05|||values=missing###FireCuda|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Sony FE 70-200mm f/4 OSS Lens'. Entity 2: 'Sony SEL-70200G FE 70-200 mm F4 Lens'.,"No.
attribute=brand|||importance=0.05|||values=Sony###Sony|||similarity=1.00
attribute=model|||importance=0.95|||values=FE 70-200mm f/4 OSS###SEL-70200G FE 70-200 mm F4|||similarity=0.80
attribute=focal length|||importance=0.9|||values=70-200mm###70-200 mm|||similarity=1.00
attribute=aperture|||importance=0.8|||values=f/4###F4|||similarity=1.00
attribute=optical stabilization|||importance=0.7|||values=OSS###missing|||similarity=0.00"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'RAM Mount Double Socket Clamp Arm - SHORT - for 1.5\"" C Size Balls'. Entity 2: 'KINGSTON ValueRAM RAM Module - 4 GB (1 x 4 GB) - DDR4 SDRAM'.","No.
attribute=product type|||importance=1.00|||values=RAM Mount Double Socket Clamp Arm###RAM Module|||similarity=0.00
attribute=brand|||importance=0.05|||values=missing###KINGSTON|||similarity=0.00
attribute=model|||importance=-0.95|||values=SHORT###ValueRAM|||similarity=0.00
attribute=storage capacity|||importance=0.00|||values=missing###4 GB (1 x 4 GB)|||similarity=0.00
attribute=memory type|||importance=0.00|||values=missing###DDR4 SDRAM|||similarity=0.00
attribute=color|||importance=0.00|||values=missing###missing|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'TISSOT T091.420.46.051.01 T-TOUCH Expert Solar'. Entity 2: 'Canon EF-S 18-200mm f/3.5-5.6 IS'.,"No.
attribute=brand|||importance=0.05|||values=missing###Canon|||similarity=0.00
attribute=model|||importance=0.95|||values=T091.420.46.051.01 T-TOUCH Expert Solar###EF-S 18-200mm f/3.5-5.6 IS|||similarity=0.00
attribute=type|||importance=0.9|||values=Watch###Lens|||similarity=0.00
attribute=material|||importance=0.05|||values=missing###Metal|||similarity=0.00
attribute=features|||importance=0.8|||values=Solar###IS (Image Stabilization)|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'ASUS GeForce GTX 1660 SUPER DUAL EVO OC'. Entity 2: 'HyperX Predator 16GB - PC4-26600 - DIMM'.,"No.
attribute=brand|||importance=0.05|||values=ASUS###HyperX|||similarity=0.00
attribute=model|||importance=0.95|||values=GeForce GTX 1660 SUPER DUAL EVO OC###Predator 16GB - PC4-26600 - DIMM|||similarity=0.00
attribute=type|||importance=0.9|||values=Graphics Card###RAM|||similarity=0.00
attribute=storage capacity|||importance=0.05|||values=missing###16GB|||similarity=0.00
attribute=memory speed|||importance=0.05|||values=missing###PC4-26600|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Intel - Core i7-9700F 9th Generation 8-core - 8-Threads 3.0 GHz (4.7 GHz Turbo) Socket LGA 2066 Locked Desktop Processor'. Entity 2: 'Zebra 800011-101 ZXP Series 1 Ribbon ZXP Series 1 Load-N-Go Black Monochrome Ribbon'.,"No.
attribute=brand|||importance=0.05|||values=missing###Zebra|||similarity=0.00
attribute=model|||importance=0.95|||values=Core i7-9700F###800011-101|||similarity=0.00
attribute=type|||importance=0.9|||values=Desktop Processor###Ribbon|||similarity=0.00
attribute=socket|||importance=0.05|||values=LGA 2066###missing|||similarity=0.00
attribute=threads|||importance=0.05|||values=8-Threads###missing|||similarity=0.00
attribute=frequency|||importance=0.05|||values=3.0 GHz (4.7 GHz Turbo)###missing|||similarity=0.00
attribute=color|||importance=0.1|||values=missing###Black|||similarity=0.00
attribute=USB version|||importance=0.05|||values=missing###Load-N-Go|||similarity=0.00"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Asus MBTUF B450M-Plus Gaming / AM4 / B450 / m.2 / mATX'. Entity 2: 'Motherboard Asus TUF B450M-PLUS GAMING, AM4, USB 3.1, SATA 6GB/S'.","No.
attribute=brand|||importance=0.05|||values=Asus###missing|||similarity=0.00
attribute=model|||importance=0.95|||values=MBTUF B450M-Plus Gaming###TUF B450M-PLUS GAMING|||similarity=0.80
attribute=socket|||importance=0.05|||values=AM4###AM4|||similarity=1.00
attribute=chipset|||importance=0.05|||values=B450###B450|||similarity=1.00
attribute=motherboard form factor|||importance=0.05|||values=m.2 / mATX###missing|||similarity=0.00
attribute=USB version|||importance=0.05|||values=missing###USB 3.1|||similarity=0.00
attribute=SATA version|||importance=0.05|||values=missing###SATA 6GB/S|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Jabra BIZ 2300 USB UC Duo'. Entity 2: 'Jabra Biz 2300 USB UC Duo Headset 2399-829-109'.,"No.
attribute=brand|||importance=0.05|||values=Jabra###Jabra|||similarity=1.00
attribute=model|||importance=-0.95|||values=BIZ 2300 USB UC Duo###Biz 2300 USB UC Duo Headset 2399-829-109|||similarity=0.80
attribute=product type|||importance=0.90|||values=USB UC Duo###USB UC Duo Headset|||similarity=0.90
attribute=product code|||importance=0.85|||values=missing###2399-829-109|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Tag Heuer Carrera Quartz Chronograph Stainless Steel Watch CBG2A1Z.BA0658'. Entity 2: 'TAG Heuer Automatic Chronograph Watch CBG2A1Z.BA0658'.,"No.
attribute=brand|||importance=0.05|||values=TAG Heuer###TAG Heuer|||similarity=1.00
attribute=model|||importance=0.95|||values=CBG2A1Z.BA0658###CBG2A1Z.BA0658|||similarity=1.00
attribute=type|||importance=0.9|||values=Quartz Chronograph###Automatic Chronograph|||similarity=0.20
attribute=material|||importance=0.05|||values=Stainless Steel###missing|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Manfrotto MHXPRO-2W 2-Way Head'. Entity 2: 'MANFROTTO trpied alu Befree Advanced 2.0 MKBFRLA4BK-BH'.,"No.
attribute=product type|||importance=0.95|||values=2-Way Head###Tripod|||similarity=0.00
attribute=brand|||importance=0.05|||values=Manfrotto###Manfrotto|||similarity=1.00
attribute=model|||importance=0.9|||values=MHXPRO-2W###Befree Advanced 2.0 MKBFRLA4BK-BH|||similarity=0.00
attribute=color|||importance=0.1|||values=missing###Black|||similarity=0.00
attribute=type|||importance=0.05|||values=Head###Tripod|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'WD My Passport - 1 TB'. Entity 2: 'SANDISK FLASH CRUZER GLIDE 64GB'.,"No.
attribute=brand|||importance=0.05|||values=missing###SanDisk|||similarity=0.00
attribute=model|||importance=0.95|||values=WD My Passport###Flash Cruzer Glide|||similarity=0.00
attribute=storage capacity|||importance=0.9|||values=1TB###64GB|||similarity=0.25
attribute=interface|||importance=0.05|||values=USB 3.0###USB|||similarity=0.80
attribute=color|||importance=0.1|||values=missing###missing|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'SANDISK FLASH CRUZER GLIDE 64GB'. Entity 2: 'Sandisk USB Flash 32GB Cruzer Glide 2.0/3.0'.,"No.
attribute=storage capacity|||importance=0.9|||values=64GB###32GB|||similarity=0.5
attribute=USB version|||importance=0.05|||values=missing###2.0/3.0|||similarity=0.00
attribute=model|||importance=0.95|||values=Flash Cruzer Glide###Cruzer Glide|||similarity=1.00
attribute=brand|||importance=0.05|||values=SANDISK###Sandisk|||similarity=1.00"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Sram/Avid Road Disc Brake Pads - Road/Level (Organic/Steel Back)'. Entity 2: 'SRAM Sram Level Ultimate, Level TLM Disc Brake Pads'.","No.
attribute=brand|||importance=0.05|||values=missing###SRAM|||similarity=0.00
attribute=model|||importance=0.95|||values=Road Disc Brake Pads - Road/Level###Level Ultimate, Level TLM|||similarity=0.20
attribute=material|||importance=0.05|||values=Organic/Steel Back###missing|||similarity=0.00
attribute=compatibility|||importance=0.05|||values=Road/Level###Level TLM|||similarity=0.50
attribute=brand model|||importance=0.05|||values=Sram/Avid###SRAM Sram|||similarity=0.80"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Cisco Catalyst WS-C2960X-24PD-L 24 Ports ManagedRack Mountable Switch'. Entity 2: 'Cisco Catalyst 2960-Plus 48TC-L - switch - 48 ports - managed - rack-mounta'.,"No.
attribute=brand|||importance=0.05|||values=missing###Western Digital|||similarity=0.00
attribute=model|||importance=0.95|||values=WS-C2960X-24PD-L###missing|||similarity=0.00
attribute=ports|||importance=0.9|||values=24 Ports###missing|||similarity=0.00
attribute=managed|||importance=0.05|||values=Managed###missing|||similarity=0.00
attribute=rack mountable|||importance=0.05|||values=Rack Mountable###missing|||similarity=0.00
attribute=switch type|||importance=0.9|||values=Managed Switch###missing|||similarity=0.00
attribute=ports|||importance=0.9|||values=24 Ports###48 Ports|||similarity=0.00"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'SHIMANO PD-R7000, 105, SPD-SL PEDAL.'. Entity 2: 'Shimano Shimano PD-R7000 105 SPD-SL PEDAL W/O REFLECTOR W/CLEAT'.","No.
attribute=brand|||importance=0.05|||values=SHIMANO###Shimano|||similarity=1.00
attribute=model|||importance=-0.95|||values=PD-R7000, 105, SPD-SL PEDAL###PD-R7000 105 SPD-SL PEDAL W/O REFLECTOR W/CLEAT|||similarity=0.80
attribute=reflector|||importance=0.05|||values=missing###W/O REFLECTOR|||similarity=0.00
attribute=cleat|||importance=0.05|||values=missing###W/CLEAT|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Ubiquiti UniFi Dual-Band WiFi PoE Access Point UAP-AC-HD - 5 Pack'. Entity 2: 'UniFi AP ac HD ROW 5Pk'.,"No.
attribute=brand|||importance=0.05|||values=Ubiquiti###missing|||similarity=0.00
attribute=model|||importance=0.95|||values=UAP-AC-HD###UniFi AP ac HD|||similarity=0.80
attribute=pack size|||importance=0.05|||values=5 Pack###5Pk|||similarity=1.00
attribute=type|||importance=0.05|||values=Access Point###Access Point|||similarity=1.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Fujifilm Instax Square Film (10 Pack)'. Entity 2: 'Fujifilm Instax mini Rainbow film 10 pack'.,"No.
attribute=type|||importance=0.9|||values=Square Film###mini Film|||similarity=0.00
attribute=color|||importance=0.1|||values=missing###Rainbow|||similarity=0.00
attribute=pack size|||importance=0.05|||values=10 Pack###10 Pack|||similarity=1.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Epson WF4630/5110/5690 Magenta INK 17ML EP53600'. Entity 2: 'SRAM PG-1170 11-Speed Cassette (11-25T)'.,"No.
attribute=brand|||importance=0.05|||values=Epson###SRAM|||similarity=0.00
attribute=product type|||importance=0.95|||values=Ink Cartridge###Cassette|||similarity=0.00
attribute=color|||importance=0.1|||values=Magenta###missing|||similarity=0.00
attribute=capacity|||importance=0.9|||values=17ML###11-25T|||similarity=0.00
attribute=model|||importance=-0.95|||values=EP53600###PG-1170|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Swiss Military Hanowa Swiss Military Hanowa Undercover Multifunction 06-4307.30.007'. Entity 2: 'Relógio Swiss Military Hanowa06-4307.30.007 Undercover Multifunction'.,"No.
attribute=brand|||importance=0.05|||values=Swiss Military Hanowa###Western Digital|||similarity=0.00
attribute=model|||importance=0.95|||values=06-4307.30.007###My Passport|||similarity=0.00
attribute=product type|||importance=0.90|||values=Relógio###External Hard Drive|||similarity=0.00
attribute=color|||importance=0.10|||values=missing###Black|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Gigabyte GeForce GTX 1650 Super OC'. Entity 2: 'Gigabyte NVIDIA GeForce GTX 1650 4GB D6 OC Turing Graphics Card'.,"No.
attribute=brand|||importance=0.05|||values=Gigabyte###Gigabyte|||similarity=1.00
attribute=model|||importance=0.95|||values=GeForce GTX 1650 Super OC###NVIDIA GeForce GTX 1650 4GB D6 OC Turing|||similarity=0.20
attribute=memory|||importance=0.9|||values=missing###4GB|||similarity=0.00
attribute=series|||importance=0.05|||values=OC###D6 OC Turing|||similarity=0.50"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'SSD Western Digital Blue 2TB M.2 2280 TLC SATA SSD'. Entity 2: 'Western Digital Blue SSD 250GB SATA M.2 2280 WDS250G2B0B'.,"No.
attribute=storage capacity|||importance=0.9|||values=2TB###250GB|||similarity=0.125
attribute=interface|||importance=0.05|||values=SATA###SATA|||similarity=1.00
attribute=form factor|||importance=0.05|||values=M.2 2280###M.2 2280|||similarity=1.00
attribute=storage type|||importance=0.05|||values=TLC###missing|||similarity=0.00
attribute=brand|||importance=0.05|||values=Western Digital###Western Digital|||similarity=1.00
attribute=model|||importance=-0.95|||values=Blue###Blue|||similarity=1.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Dura-Ace 9100 11-Speed Cassette 11-25T'. Entity 2: 'Western Digital Western Digital 2TB Blue'.,"No.
attribute=brand|||importance=0.05|||values=missing###Western Digital|||similarity=0.00
attribute=model|||importance=0.95|||values=Dura-Ace 9100 11-Speed Cassette 11-25T###WD My Passport|||similarity=0.00
attribute=storage capacity|||importance=0.9|||values=missing###1TB|||similarity=0.00
attribute=storage type|||importance=0.8|||values=Cassette###External Hard Drive|||similarity=0.00
attribute=USB version|||importance=0.05|||values=missing###USB 3.0|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Cooler Master MasterCase H500 ARGB Mesh Mid Tower ATX Case TG MCM-H500-IGNN-S01 | PCByte'. Entity 2: 'Cooler Master MasterBox TD500 ARGB Mesh ATX Case Black TG MCB-D500D-KGNN-S01 | PCByte'.,"No.
attribute=brand|||importance=0.05|||values=missing###Western Digital|||similarity=0.00
attribute=model|||importance=0.95|||values=MasterCase H500###MasterBox TD500|||similarity=0.20
attribute=case type|||importance=0.9|||values=Mid Tower ATX###ATX|||similarity=0.80
attribute=color|||importance=0.1|||values=Black###Black|||similarity=1.00
attribute=ARGB|||importance=0.05|||values=ARGB###ARGB|||similarity=1.00
attribute=USB version|||importance=0.05|||values=missing###USB 3.0|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'AMD Ryzen 5 1500X Wraith Spire Cooler'. Entity 2: 'Gigabyte GeForce GTX 1650 Super OC'.,"No.
attribute=brand|||importance=0.05|||values=missing###Gigabyte|||similarity=0.00
attribute=model|||importance=-0.95|||values=AMD Ryzen 5 1500X Wraith Spire Cooler###GeForce GTX 1650 Super OC|||similarity=0.00
attribute=product type|||importance=1.00|||values=CPU Cooler###Graphics Card|||similarity=0.00
attribute=series|||importance=0.05|||values=Ryzen 5###GeForce|||similarity=0.00"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Maxxis Maxxis High Roller II Tire: 27.5 x 2.50\"", Folding, 60tpi, 3C MaxxTerra, EXO, Tubeless Ready, Wide Trail, Black'. Entity 2: 'High Roller II Bike Tire: 29 x 2.50\"", Folding, 120tpi, 3C MaxxTerra, Double Down, Tubeless Ready, Wide Trail'.","No.
attribute=type|||importance=0.9|||values=High Roller II Bike Tire###High Roller II Bike Tire|||similarity=1.00
attribute=size|||importance=0.8|||values=27.5 x 2.50""###29 x 2.50""|||similarity=0.60
attribute=folding|||importance=0.7|||values=Folding###Folding|||similarity=1.00
attribute=tpi|||importance=0.6|||values=60tpi###120tpi|||similarity=0.50
attribute=compound|||importance=0.5|||values=3C MaxxTerra###3C MaxxTerra|||similarity=1.00
attribute=exoskeleton|||importance=0.4|||values=EXO###Double Down|||similarity=0.00
attribute=tubeless ready|||importance=0.4|||values=Tubeless Ready###Tubeless Ready|||similarity=1.00
attribute=trail width|||importance=0.3|||values=Wide Trail###Wide Trail|||similarity=1.00
attribute=color|||importance=0.2|||values=Black###Black|||similarity=1.00"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'UniFi AP ac HD ROW 5Pk'. Entity 2: 'Ubiquiti UniFi AP, AC, In Wall, 5-Pack'.","No.
attribute=brand|||importance=0.05|||values=missing###Ubiquiti|||similarity=0.00
attribute=model|||importance=-0.95|||values=UniFi AP ac HD ROW 5Pk###UniFi AP, AC, In Wall, 5-Pack|||similarity=0.20
attribute=pack size|||importance=0.05|||values=5Pk###5-Pack|||similarity=1.00
attribute=product type|||importance=0.05|||values=Access Point###Access Point|||similarity=1.00
attribute=color|||importance=0.00|||values=missing###missing|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'FUJIFILM Super EBC XF 23mm f/2 R WR Lens - Black'. Entity 2: 'FUJIFILM Aspherical Super EBC XF 80mm f/2.8 R LM OIS WR Macro Lens'.,"No.
attribute=brand|||importance=0.05|||values=FUJIFILM###FUJIFILM|||similarity=1.00
attribute=model|||importance=-0.95|||values=Super EBC XF 23mm f/2 R WR###Aspherical Super EBC XF 80mm f/2.8 R LM OIS WR Macro|||similarity=0.20
attribute=focal length|||importance=0.9|||values=23mm###80mm|||similarity=0.00
attribute=aperture|||importance=0.8|||values=f/2###f/2.8|||similarity=0.00
attribute=macro|||importance=0.7|||values=missing###Macro|||similarity=0.00
attribute=weather sealing|||importance=0.6|||values=WR###WR|||similarity=1.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Western Digital Western Digital 2TB Blue'. Entity 2: 'Western digital wd blue - hdd - 2 tb - interno - 3.5 - sata 6Gb/s - 5400 rpm - buffer: 64 mb'.,"No.
attribute=brand|||importance=0.05|||values=Western Digital###Western Digital|||similarity=1.00
attribute=model|||importance=0.95|||values=Blue###Blue|||similarity=1.00
attribute=storage capacity|||importance=0.9|||values=2TB###2TB|||similarity=1.00
attribute=form factor|||importance=0.8|||values=missing###3.5|||similarity=0.00
attribute=interface|||importance=0.7|||values=missing###SATA 6Gb/s|||similarity=0.00
attribute=rotation speed|||importance=0.6|||values=missing###5400 rpm|||similarity=0.00
attribute=buffer|||importance=0.5|||values=missing###64 MB|||similarity=0.00"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'RAM Motorcycle Brake/Clutch Reservoir & Handlebar Ball Base / B Size / RAM-B-309-7U'. Entity 2: 'BROTHER HL-L6200DW WIRELESSMONO LASER PRINTER WITH2-Sided PRINTING(46 PPM, 520 Sheets Paper...'.","No.
attribute=product type|||importance=1.00|||values=External Hard Drive###Printer|||similarity=0.00
attribute=brand|||importance=0.05|||values=Western Digital###Brother|||similarity=0.00
attribute=model|||importance=0.95|||values=My Passport###HL-L6200DW|||similarity=0.00
attribute=storage capacity|||importance=0.9|||values=4TB###missing|||similarity=0.00
attribute=color|||importance=0.1|||values=Black###missing|||similarity=0.00
attribute=USB version|||importance=0.05|||values=USB 3.0###missing|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'LOGITECH Logitech USB Headset H390'. Entity 2: 'LOGITECH Corded USB Headset H540 - USB - EMEA'.,"No.
attribute=storage capacity|||importance=0.9|||values=4TB###1TB|||similarity=0.25
attribute=USB version|||importance=0.05|||values=USB 3.0###USB 3.0|||similarity=1.00
attribute=color|||importance=0.1|||values=Black###Black|||similarity=1.00
attribute=model|||importance=-0.95|||values=H390###H540|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Logitech H570e Monaural USB Headset'. Entity 2: 'LOGITECH Logitech USB Headset H390'.,"No.
attribute=brand|||importance=0.05|||values=Logitech###Logitech|||similarity=1.00
attribute=model|||importance=-0.95|||values=H570e###H390|||similarity=0.20
attribute=type|||importance=0.90|||values=Monaural USB Headset###USB Headset|||similarity=0.80
attribute=usage|||importance=0.80|||values=missing###Headset|||similarity=0.00
attribute=connectivity|||importance=0.70|||values=USB###USB|||similarity=1.00"
"Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Jabra BIZ 2400 II Duo - Mic. 82 NC, Wideband'. Entity 2: 'APC Smart-UPS SRT 6000VA RM 230V'.","No.
attribute=brand|||importance=0.05|||values=missing###APC|||similarity=0.00
attribute=model|||importance=-0.95|||values=Jabra BIZ 2400 II Duo###Smart-UPS SRT 6000VA|||similarity=0.00
attribute=product type|||importance=1.00|||values=Headset###Uninterruptible Power Supply|||similarity=0.00
attribute=features|||importance=0.90|||values=Mic. 82 NC, Wideband###RM 230V|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Traveler's Zip Pocket - Regular Size'. Entity 2: 'Intel Core i7 9700F 9th Gen Desktop Processor/CPU Retail - No iGPU'.,"No.
attribute=brand|||importance=0.05|||values=missing###Intel|||similarity=0.00
attribute=model|||importance=0.95|||values=Traveler's Zip Pocket - Regular Size###Core i7 9700F|||similarity=0.00
attribute=type|||importance=0.9|||values=Travel accessory###Desktop Processor/CPU|||similarity=0.00
attribute=generation|||importance=0.05|||values=missing###9th Gen|||similarity=0.00
attribute=GPU|||importance=0.05|||values=missing###No iGPU|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'MVH500AH FLUID VIDEO HEAD W/FLAT BASE'. Entity 2: 'TP-Link EAP225-Outdoor AC1200 Wireless MU-MIMO Gigabit Indoor/Outdoor Access Point'.,"No.
attribute=product type|||importance=1.00|||values=Video Head###Access Point|||similarity=0.00
attribute=brand|||importance=0.05|||values=missing###TP-Link|||similarity=0.00
attribute=model|||importance=-0.95|||values=MVH500AH###EAP225|||similarity=0.00
attribute=base|||importance=0.10|||values=FLAT BASE###missing|||similarity=0.00
attribute=wireless standard|||importance=0.50|||values=missing###AC1200|||similarity=0.00
attribute=indoor/outdoor use|||importance=0.20|||values=missing###Indoor/Outdoor|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Garmin fenix 6X Sapphire Black Silicone Strap Smart Watch'. Entity 2: '8TB - Seagate Enterprise Ironwolf Pro SATA - ST8000NE001'.,"No.
attribute=brand|||importance=0.05|||values=Garmin###Seagate|||similarity=0.00
attribute=model|||importance=0.95|||values=fenix 6X Sapphire###ST8000NE001|||similarity=0.00
attribute=product type|||importance=1.00|||values=Smart Watch###External Hard Drive|||similarity=0.00
attribute=storage capacity|||importance=0.9|||values=missing###8TB|||similarity=0.00
attribute=color|||importance=0.1|||values=Black###missing|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Shimano Shimano Cs-R8000 Cassette 11-28t Ultegra 11-Speed'. Entity 2: 'ADAPTADOR INALAMBRICO TP-LINK/USB 2.0/N300/QSS/TL-WN821N'.,"No.
attribute=brand|||importance=0.05|||values=missing###TP-LINK|||similarity=0.00
attribute=model|||importance=-0.95|||values=Cs-R8000###TL-WN821N|||similarity=0.00
attribute=type|||importance=0.9|||values=Cassette###Adapter|||similarity=0.00
attribute=speed|||importance=0.05|||values=11-Speed###N300|||similarity=0.00
attribute=connectivity|||importance=0.05|||values=missing###USB 2.0|||similarity=0.00
attribute=color|||importance=0.1|||values=missing###missing|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Shimano Pedal PD-RS500 SL Black'. Entity 2: 'Shimano PD-R550 SPD-SL Resin Pedal'.,"No.
attribute=brand|||importance=0.05|||values=missing###Western Digital|||similarity=0.00
attribute=model|||importance=0.95|||values=PD-RS500 SL###My Passport|||similarity=0.00
attribute=type|||importance=0.9|||values=Pedal###Portable External Hard Drive|||similarity=0.00
attribute=storage capacity|||importance=0.9|||values=missing###1TB|||similarity=0.00
attribute=color|||importance=0.1|||values=Black###Black|||similarity=1.00
attribute=USB version|||importance=0.05|||values=missing###USB 3.0|||similarity=0.00"
Do the two entity descriptions refer to the same real-world entity? Entity 1: 'Samyang 24mm f1.4 ED AS IF UMC Lens - Nikon Fit'. Entity 2: 'Epson Cartouche d'encre C13T865140 (T8651)'.,"No.
attribute=product type|||importance=1.00|||values=Camera Lens###Printer Cartridge|||similarity=0.00
attribute=brand|||importance=0.05|||values=Samyang###Epson|||similarity=0.00
attribute=model|||importance=0.95|||values=24mm f1.4 ED AS IF UMC###C13T865140|||similarity=0.00
attribute=fit|||importance=0.05|||values=Nikon Fit###missing|||similarity=0.00
attribute=color|||importance=0.00|||values=missing###Graphite|||similarity=0.00"
